UNITID,XLINE_10,LINE_10,XLINE_45,LINE_45,XLINE_50,LINE_50,XLINE_55,LINE_55,XLINE_11,LINE_11,XLINE_30,LINE_30,XLINE_51,LINE_51,XLINE_52,LINE_52,XPGLIN10,PGLIN10,XPGLIN45,PGLIN45,XPGLIN50,PGLIN50,XPGLIN11,PGLIN11,XSSLIN10,SSLIN10,XSSLIN45,SSLIN45,XSSLIN50,SSLIN50,XSSLIN11,SSLIN11,XNRLIN10,NRLIN10,XNRLIN45,NRLIN45,XNRLIN50,NRLIN50,XNRLIN11,NRLIN11 
162371,"R",648,"R",0,"R",648,"R",450,"R",466,"R",11,"R",5,"R",166,"R",355,"Z",0,"R",355,"R",200,"R",277,"Z",0,"R",277,"R",250,"R",16,"Z",0,"R",16,"R",16
162830,"R",73,"R",0,"R",73,"R",3,"R",55,"R",1,"R",0,"R",17,"R",49,"Z",0,"R",49,"R",34,"R",6,"Z",0,"R",6,"R",6,"R",18,"Z",0,"R",18,"R",15
163347,"R",250,"Z",0,"R",250,"R",8,"R",73,"Z",0,"R",0,"R",177,"R",227,"Z",0,"R",227,"R",68,"R",12,"Z",0,"R",12,"R",3,"R",11,"Z",0,"R",11,"R",2
163408,"R",56,"R",0,"R",56,"R",2,"R",39,"R",0,"R",0,"R",17,"R",49,"Z",0,"R",49,"R",34,"R",7,"Z",0,"R",7,"R",5,"R",0,"Z",0,"R",0,"R",0
163541,"R",140,"R",0,"R",140,"R",9,"R",84,"R",2,"R",2,"R",52,"R",128,"Z",0,"R",128,"R",83,"R",12,"Z",0,"R",12,"R",1,"R",0,"Z",0,"R",0,"R",0
163815,"R",21,"R",0,"R",21,"R",16,"R",16,"R",0,"R",0,"R",5,"R",17,"Z",0,"R",17,"R",12,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",2
164535,"R",16,"R",0,"R",16,"R",12,"R",13,"R",0,"R",0,"R",3,"R",2,"Z",0,"R",2,"R",2,"R",3,"Z",0,"R",3,"R",3,"R",11,"Z",0,"R",11,"R",8
164845,"R",52,"R",0,"R",52,"R",0,"R",22,"R",0,"R",1,"R",29,"R",45,"Z",0,"R",45,"R",18,"R",3,"Z",0,"R",3,"R",3,"R",4,"Z",0,"R",4,"R",1
165255,"R",32,"R",0,"R",32,"R",30,"R",30,"R",2,"R",0,"R",0,"R",7,"Z",0,"R",7,"R",7,"R",16,"Z",0,"R",16,"R",16,"R",9,"Z",0,"R",9,"R",7
165556,"R",414,"R",0,"R",414,"R",51,"R",246,"Z",0,"R",0,"R",168,"R",339,"Z",0,"R",339,"R",191,"R",54,"Z",0,"R",54,"R",41,"R",21,"Z",0,"R",21,"R",14
165608,"R",8,"R",0,"R",8,"R",6,"R",7,"R",0,"R",0,"R",1,"R",7,"Z",0,"R",7,"R",6,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
165750,"R",27,"R",5,"R",22,"R",1,"R",11,"R",0,"R",0,"R",11,"R",22,"R",3,"R",19,"R",9,"R",2,"R",1,"R",1,"R",0,"R",3,"R",1,"R",2,"R",2
166498,"R",34,"R",0,"R",34,"R",21,"R",21,"R",4,"R",0,"R",9,"R",23,"Z",0,"R",23,"R",12,"R",0,"Z",0,"R",0,"R",0,"R",11,"Z",0,"R",11,"R",9
166805,"R",15,"R",0,"R",15,"R",10,"R",10,"R",0,"R",0,"R",5,"R",9,"Z",0,"R",9,"R",6,"R",1,"Z",0,"R",1,"R",1,"R",5,"Z",0,"R",5,"R",3
167039,"R",6,"R",0,"R",6,"R",0,"R",4,"R",0,"R",0,"R",2,"R",6,"Z",0,"R",6,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
167871,"R",32,"R",0,"R",32,"R",19,"R",23,"R",0,"R",0,"R",9,"R",16,"Z",0,"R",16,"R",12,"R",5,"Z",0,"R",5,"R",4,"R",11,"Z",0,"R",11,"R",7
168032,"R",2,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
168555,"R",50,"R",0,"R",50,"R",29,"R",30,"R",0,"R",0,"R",20,"R",17,"Z",0,"R",17,"R",17,"R",8,"Z",0,"R",8,"R",8,"R",25,"Z",0,"R",25,"R",5
168573,"R",648,"R",0,"R",648,"R",400,"R",484,"R",0,"R",2,"R",162,"R",486,"Z",0,"R",486,"R",363,"R",71,"Z",0,"R",71,"R",65,"R",91,"Z",0,"R",91,"R",56
168892,"R",19,"R",0,"R",19,"R",7,"R",15,"R",0,"R",0,"R",4,"R",18,"Z",0,"R",18,"R",15,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",0
169284,"R",102,"R",0,"R",102,"R",3,"R",45,"R",0,"R",5,"R",52,"R",79,"Z",0,"R",79,"R",32,"R",15,"Z",0,"R",15,"R",9,"R",8,"Z",0,"R",8,"R",4
169503,"R",55,"R",0,"R",55,"R",5,"R",43,"R",1,"R",0,"R",11,"R",35,"Z",0,"R",35,"R",28,"R",4,"Z",0,"R",4,"R",3,"R",16,"Z",0,"R",16,"R",12
169813,"R",13,"R",0,"R",13,"R",1,"R",6,"Z",0,"Z",0,"R",7,"R",12,"Z",0,"R",12,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
170611,"R",65,"R",0,"R",65,"R",42,"R",48,"R",7,"R",0,"R",10,"R",45,"Z",0,"R",45,"R",37,"R",5,"Z",0,"R",5,"R",4,"R",15,"Z",0,"R",15,"R",7
170736,"R",30,"R",0,"R",30,"R",26,"R",28,"R",0,"R",0,"R",2,"R",22,"Z",0,"R",22,"R",22,"R",2,"Z",0,"R",2,"R",0,"R",6,"Z",0,"R",6,"R",6
171775,"R",25,"R",0,"R",25,"R",2,"R",12,"R",0,"R",0,"R",13,"R",5,"Z",0,"R",5,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",20,"Z",0,"R",20,"R",11
171988,"R",54,"R",0,"R",54,"R",18,"R",39,"R",0,"R",0,"R",15,"R",43,"Z",0,"R",43,"R",33,"R",8,"Z",0,"R",8,"R",3,"R",3,"Z",0,"R",3,"R",3
171997,"R",88,"R",0,"R",88,"R",13,"R",43,"R",0,"R",0,"R",45,"R",78,"Z",0,"R",78,"R",37,"R",8,"Z",0,"R",8,"R",4,"R",2,"Z",0,"R",2,"R",2
172015,"R",102,"R",0,"R",102,"R",12,"R",53,"R",0,"R",0,"R",49,"R",88,"Z",0,"R",88,"R",41,"R",11,"Z",0,"R",11,"R",9,"R",3,"Z",0,"R",3,"R",3
172422,"R",75,"R",0,"R",75,"R",45,"R",60,"R",0,"R",2,"R",13,"R",23,"Z",0,"R",23,"R",16,"R",0,"Z",0,"R",0,"R",0,"R",52,"Z",0,"R",52,"R",44
172495,"R",80,"R",0,"R",80,"R",1,"R",21,"R",1,"R",2,"R",56,"R",42,"Z",0,"R",42,"R",0,"R",6,"Z",0,"R",6,"R",0,"R",32,"Z",0,"R",32,"R",21
172680,"R",19,"R",0,"R",19,"R",1,"R",17,"Z",0,"Z",0,"R",2,"R",9,"Z",0,"R",9,"R",7,"R",4,"Z",0,"R",4,"R",4,"R",6,"Z",0,"R",6,"R",6
173744,"R",194,"R",0,"R",194,"R",17,"R",129,"R",0,"R",0,"R",65,"R",96,"Z",0,"R",96,"R",54,"R",1,"Z",0,"R",1,"R",1,"R",97,"Z",0,"R",97,"R",74
174190,"R",118,"R",0,"R",118,"R",69,"R",78,"R",1,"R",6,"R",33,"R",66,"Z",0,"R",66,"R",43,"R",13,"Z",0,"R",13,"R",13,"R",39,"Z",0,"R",39,"R",22
174321,"R",34,"R",0,"R",34,"R",1,"R",26,"R",0,"R",0,"R",8,"R",21,"Z",0,"R",21,"R",16,"R",4,"Z",0,"R",4,"R",2,"R",9,"Z",0,"R",9,"R",8
174978,"R",63,"R",0,"R",63,"R",5,"R",39,"R",0,"R",2,"R",22,"R",53,"Z",0,"R",53,"R",30,"R",4,"Z",0,"R",4,"R",4,"R",6,"Z",0,"R",6,"R",5
175120,"R",471,"R",0,"R",471,"R",254,"R",257,"R",0,"R",0,"R",214,"R",284,"Z",0,"R",284,"R",168,"R",0,"Z",0,"R",0,"R",0,"R",187,"Z",0,"R",187,"R",89
175494,"R",71,"R",0,"R",71,"R",50,"R",50,"Z",0,"Z",0,"R",21,"R",23,"Z",0,"R",23,"R",19,"R",0,"Z",0,"R",0,"R",0,"R",48,"Z",0,"R",48,"R",31
175698,"R",26,"R",0,"R",26,"R",18,"R",21,"R",0,"R",5,"R",0,"R",26,"Z",0,"R",26,"R",21,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
175722,"R",8,"R",0,"R",8,"R",0,"R",4,"R",0,"R",0,"R",4,"R",8,"Z",0,"R",8,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
176062,"R",17,"R",0,"R",17,"R",0,"R",13,"R",0,"R",0,"R",4,"R",10,"Z",0,"R",10,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",7,"Z",0,"R",7,"R",5
176433,"R",5,"R",0,"R",5,"R",1,"R",5,"R",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2
176716,"R",18,"R",0,"R",18,"R",2,"R",16,"R",0,"R",0,"R",2,"R",14,"Z",0,"R",14,"R",12,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",4
176983,"R",44,"R",0,"R",44,"R",35,"R",35,"R",0,"R",0,"R",9,"R",29,"Z",0,"R",29,"R",22,"R",0,"Z",0,"R",0,"R",0,"R",15,"Z",0,"R",15,"R",13
177436,"R",3,"Z",0,"R",3,"R",3,"R",3,"R",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
177588,"R",7,"R",0,"R",7,"R",0,"R",4,"R",0,"R",0,"R",3,"R",7,"Z",0,"R",7,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
177603,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0
177685,"R",12,"R",0,"R",12,"R",3,"R",8,"Z",0,"Z",0,"R",4,"R",9,"Z",0,"R",9,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",3
177931,"R",9,"R",0,"R",9,"R",9,"R",9,"R",0,"R",0,"R",0,"R",8,"Z",0,"R",8,"R",8,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
178077,"R",20,"Z",0,"R",20,"R",2,"R",14,"Z",0,"Z",0,"R",6,"R",12,"Z",0,"R",12,"R",9,"R",1,"Z",0,"R",1,"R",1,"R",7,"Z",0,"R",7,"R",4
178527,"R",19,"R",0,"R",19,"R",1,"R",10,"R",0,"R",0,"R",9,"R",9,"Z",0,"R",9,"R",4,"R",1,"Z",0,"R",1,"R",0,"R",9,"Z",0,"R",9,"R",6
178828,"R",31,"R",0,"R",31,"R",26,"R",26,"R",0,"R",0,"R",5,"R",25,"Z",0,"R",25,"R",25,"R",1,"Z",0,"R",1,"R",1,"R",5,"Z",0,"R",5,"R",0
179195,"R",7,"R",0,"R",7,"R",2,"R",5,"R",0,"R",0,"R",2,"R",6,"Z",0,"R",6,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
179511,"R",165,"R",0,"R",165,"R",30,"R",87,"Z",0,"Z",0,"R",78,"R",73,"Z",0,"R",73,"R",53,"R",8,"Z",0,"R",8,"R",2,"R",84,"Z",0,"R",84,"R",32
179991,"R",13,"R",0,"R",13,"R",10,"R",10,"R",0,"R",0,"R",3,"R",4,"Z",0,"R",4,"R",4,"R",2,"Z",0,"R",2,"R",2,"R",7,"Z",0,"R",7,"R",4
180063,"R",27,"R",0,"R",27,"R",3,"R",17,"R",0,"R",0,"R",10,"R",12,"Z",0,"R",12,"R",7,"R",4,"Z",0,"R",4,"R",3,"R",11,"Z",0,"R",11,"R",7
180090,"R",51,"R",0,"R",51,"R",37,"R",41,"R",0,"R",0,"R",10,"R",25,"Z",0,"R",25,"R",25,"R",3,"Z",0,"R",3,"R",2,"R",23,"Z",0,"R",23,"R",14
181880,"R",206,"R",0,"R",206,"R",69,"R",148,"R",0,"R",16,"R",42,"R",137,"Z",0,"R",137,"R",97,"R",24,"Z",0,"R",24,"R",19,"R",45,"Z",0,"R",45,"R",32
182704,"R",1,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
182722,"R",32,"R",0,"R",32,"R",4,"R",21,"R",2,"R",0,"R",9,"R",15,"Z",0,"R",15,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",17,"Z",0,"R",17,"R",13
182892,"R",15,"R",0,"R",15,"R",5,"R",6,"R",0,"R",0,"R",9,"R",4,"Z",0,"R",4,"R",4,"R",2,"Z",0,"R",2,"R",2,"R",9,"Z",0,"R",9,"R",0
182999,"R",14,"R",0,"R",14,"R",2,"R",10,"R",0,"R",0,"R",4,"R",10,"Z",0,"R",10,"R",10,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",0
183035,"R",8,"Z",0,"R",8,"R",2,"R",8,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",8,"Z",0,"R",8,"R",8
183202,"R",20,"R",0,"R",20,"R",1,"R",13,"Z",0,"Z",0,"R",7,"R",6,"Z",0,"R",6,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",14,"Z",0,"R",14,"R",9
183725,"R",191,"Z",0,"R",191,"R",22,"R",72,"Z",0,"R",0,"R",119,"R",169,"Z",0,"R",169,"R",59,"R",8,"Z",0,"R",8,"R",5,"R",14,"Z",0,"R",14,"R",8
183983,"R",130,"R",0,"R",130,"R",109,"R",109,"R",0,"R",0,"R",21,"R",84,"Z",0,"R",84,"R",76,"R",46,"Z",0,"R",46,"R",33,"R",0,"Z",0,"R",0,"R",0
184056,"R",464,"R",0,"R",464,"R",37,"R",225,"Z",0,"R",3,"R",236,"R",379,"Z",0,"R",379,"R",174,"R",61,"Z",0,"R",61,"R",34,"R",24,"Z",0,"R",24,"R",17
184506,"R",46,"R",0,"R",46,"R",1,"R",23,"R",0,"R",2,"R",21,"R",41,"Z",0,"R",41,"R",19,"R",5,"Z",0,"R",5,"R",4,"R",0,"Z",0,"R",0,"R",0
184746,"R",183,"R",1,"R",182,"R",159,"R",159,"R",0,"R",0,"R",23,"R",111,"R",0,"R",111,"R",95,"R",52,"R",1,"R",51,"R",44,"R",20,"R",0,"R",20,"R",20
184816,"R",46,"R",0,"R",46,"R",0,"R",11,"R",0,"R",1,"R",34,"R",43,"Z",0,"R",43,"R",9,"R",2,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"R",0
185174,"R",37,"R",0,"R",37,"R",34,"R",34,"R",0,"R",0,"R",3,"R",13,"Z",0,"R",13,"R",13,"R",10,"Z",0,"R",10,"R",10,"R",14,"Z",0,"R",14,"R",11
185396,"R",1151,"R",0,"R",1151,"R",615,"R",741,"Z",0,"R",1,"R",409,"R",871,"Z",0,"R",871,"R",528,"R",186,"Z",0,"R",186,"R",141,"R",94,"Z",0,"R",94,"R",72
185466,"R",141,"R",0,"R",141,"R",77,"R",123,"R",0,"R",2,"R",16,"R",55,"Z",0,"R",55,"R",55,"R",32,"Z",0,"R",32,"R",32,"R",54,"Z",0,"R",54,"R",36
185767,"R",6,"R",0,"R",6,"R",1,"R",3,"R",0,"R",0,"R",3,"R",6,"Z",0,"R",6,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
185970,"R",23,"R",0,"R",23,"R",1,"R",16,"R",0,"R",0,"R",7,"R",17,"Z",0,"R",17,"R",11,"R",5,"Z",0,"R",5,"R",4,"R",1,"Z",0,"R",1,"R",1
186016,"R",73,"R",0,"R",73,"R",4,"R",53,"R",0,"Z",0,"R",20,"R",47,"Z",0,"R",47,"R",33,"R",7,"Z",0,"R",7,"R",6,"R",19,"Z",0,"R",19,"R",14
186274,"R",25,"R",0,"R",25,"R",4,"R",15,"R",0,"R",0,"R",10,"R",15,"Z",0,"R",15,"R",7,"R",1,"Z",0,"R",1,"R",1,"R",9,"Z",0,"R",9,"R",7
186593,"R",36,"R",0,"R",36,"R",0,"R",18,"R",0,"R",0,"R",18,"R",31,"Z",0,"R",31,"R",16,"R",3,"Z",0,"R",3,"R",1,"R",2,"Z",0,"R",2,"R",1
187505,"R",484,"R",0,"R",484,"R",181,"R",235,"R",11,"R",109,"R",129,"R",388,"Z",0,"R",388,"R",178,"R",31,"Z",0,"R",31,"R",16,"R",65,"Z",0,"R",65,"R",41
188289,"R",5,"R",0,"R",5,"R",1,"R",5,"R",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",4,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
188650,"R",363,"R",0,"R",363,"R",300,"R",309,"R",0,"R",0,"R",54,"R",319,"Z",0,"R",319,"R",302,"R",2,"Z",0,"R",2,"R",2,"R",42,"Z",0,"R",42,"R",5
188890,"R",471,"R",1,"R",470,"R",14,"R",316,"R",0,"R",0,"R",154,"R",308,"R",1,"R",307,"R",197,"R",33,"R",0,"R",33,"R",24,"R",130,"R",0,"R",130,"R",95
189219,"R",196,"R",0,"R",196,"R",158,"R",176,"R",0,"R",0,"R",20,"R",102,"Z",0,"R",102,"R",90,"R",80,"Z",0,"R",80,"R",72,"R",14,"Z",0,"R",14,"R",14
189255,"R",98,"R",0,"R",98,"R",62,"R",88,"R",0,"R",3,"R",7,"R",17,"Z",0,"R",17,"R",17,"R",7,"Z",0,"R",7,"R",7,"R",74,"Z",0,"R",74,"R",64
189404,"R",12,"R",0,"R",12,"R",0,"R",9,"R",0,"R",0,"R",3,"R",10,"Z",0,"R",10,"R",7,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",1
189468,"R",145,"R",0,"R",145,"R",60,"R",120,"R",0,"R",0,"R",25,"R",74,"Z",0,"R",74,"R",61,"R",35,"Z",0,"R",35,"R",33,"R",36,"Z",0,"R",36,"R",26
189477,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0
189714,"R",77,"R",0,"R",77,"R",28,"R",56,"R",0,"R",0,"R",21,"R",44,"Z",0,"R",44,"R",32,"R",11,"Z",0,"R",11,"R",10,"R",22,"Z",0,"R",22,"R",14
189990,"R",9,"R",0,"R",9,"R",8,"R",8,"R",0,"R",0,"R",1,"R",2,"Z",0,"R",2,"R",1,"R",3,"Z",0,"R",3,"R",3,"R",4,"Z",0,"R",4,"R",4
190239,"R",37,"R",0,"R",37,"R",0,"R",18,"R",0,"R",0,"R",19,"R",30,"Z",0,"R",30,"R",13,"R",5,"Z",0,"R",5,"R",4,"R",2,"Z",0,"R",2,"R",1
190318,"R",58,"R",0,"R",58,"R",14,"R",42,"R",0,"R",0,"R",16,"R",49,"Z",0,"R",49,"R",33,"R",6,"Z",0,"R",6,"R",6,"R",3,"Z",0,"R",3,"R",3
191311,"R",38,"R",0,"R",38,"R",30,"R",30,"R",0,"R",0,"R",8,"R",4,"Z",0,"R",4,"R",4,"R",4,"Z",0,"R",4,"R",4,"R",30,"Z",0,"R",30,"R",22
191940,"R",70,"R",0,"R",70,"R",49,"R",49,"R",0,"R",0,"R",21,"R",16,"Z",0,"R",16,"R",11,"R",5,"Z",0,"R",5,"R",4,"R",49,"Z",0,"R",49,"R",34
192484,"R",2,"R",0,"R",2,"R",0,"R",1,"R",0,"R",0,"R",1,"R",1,"Z",0,"R",1,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
192800,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0
193265,"R",52,"R",0,"R",52,"R",50,"R",50,"R",0,"R",0,"R",2,"R",27,"Z",0,"R",27,"R",27,"R",17,"Z",0,"R",17,"R",16,"R",8,"Z",0,"R",8,"R",7
193991,"R",18,"R",0,"R",18,"R",1,"R",13,"R",0,"R",1,"R",4,"R",11,"Z",0,"R",11,"R",6,"R",1,"Z",0,"R",1,"R",1,"R",6,"Z",0,"R",6,"R",6
194259,"R",19,"R",0,"R",19,"R",14,"R",14,"Z",0,"R",0,"R",5,"R",9,"Z",0,"R",9,"R",9,"R",5,"Z",0,"R",5,"R",5,"R",5,"Z",0,"R",5,"R",0
194435,"R",23,"R",0,"R",23,"R",5,"R",18,"R",0,"R",0,"R",5,"R",17,"Z",0,"R",17,"R",13,"R",1,"Z",0,"R",1,"R",1,"R",5,"Z",0,"R",5,"R",4
195067,"R",135,"R",0,"R",135,"R",0,"R",56,"R",0,"R",0,"R",79,"R",117,"Z",0,"R",117,"R",50,"R",7,"Z",0,"R",7,"R",3,"R",11,"Z",0,"R",11,"R",3
197337,"R",12,"R",0,"R",12,"R",1,"R",8,"R",0,"R",0,"R",4,"R",12,"Z",0,"R",12,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
198844,"R",143,"R",0,"R",143,"R",53,"R",92,"R",0,"R",51,"R",0,"R",68,"Z",0,"R",68,"R",42,"R",0,"Z",0,"R",0,"R",0,"R",75,"Z",0,"R",75,"R",50
199005,"R",5,"Z",0,"R",5,"R",4,"R",4,"R",0,"R",0,"R",1,"R",5,"Z",0,"R",5,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
199078,"R",6,"R",0,"R",6,"R",1,"R",4,"R",0,"R",0,"R",2,"R",5,"Z",0,"R",5,"R",3,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
199689,"R",27,"R",0,"R",27,"R",0,"R",18,"Z",0,"Z",0,"R",9,"R",17,"Z",0,"R",17,"R",10,"R",1,"Z",0,"R",1,"R",1,"R",9,"Z",0,"R",9,"R",7
199980,"R",80,"R",1,"R",79,"R",49,"R",49,"R",0,"R",0,"R",30,"R",68,"R",1,"R",67,"R",40,"R",0,"R",0,"R",0,"R",0,"R",12,"R",0,"R",12,"R",9
200846,"R",214,"R",0,"R",214,"R",0,"R",0,"R",24,"R",140,"R",50,"R",84,"Z",0,"R",84,"Z",0,"R",37,"Z",0,"R",37,"Z",0,"R",93,"Z",0,"R",93,"Z",0
201034,"R",65,"R",0,"R",65,"R",47,"R",47,"R",0,"R",13,"R",5,"R",5,"Z",0,"R",5,"R",3,"R",5,"Z",0,"R",5,"R",2,"R",55,"Z",0,"R",55,"R",42
201098,"R",21,"R",0,"R",21,"R",17,"R",17,"R",0,"R",0,"R",4,"R",17,"Z",0,"R",17,"R",13,"R",1,"Z",0,"R",1,"R",1,"R",3,"Z",0,"R",3,"R",3
201131,"R",61,"R",0,"R",61,"R",42,"R",42,"R",0,"R",0,"R",19,"R",52,"Z",0,"R",52,"R",35,"R",2,"Z",0,"R",2,"R",1,"R",7,"Z",0,"R",7,"R",6
201159,"R",125,"R",0,"R",125,"R",30,"R",55,"R",0,"R",28,"R",42,"R",47,"Z",0,"R",47,"R",37,"R",12,"Z",0,"R",12,"R",10,"R",66,"Z",0,"R",66,"R",8
201478,"R",104,"R",0,"R",104,"R",82,"R",82,"R",0,"R",0,"R",22,"R",91,"Z",0,"R",91,"R",77,"R",7,"Z",0,"R",7,"R",5,"R",6,"Z",0,"R",6,"R",0
201496,"R",580,"R",0,"R",580,"R",477,"R",481,"R",0,"R",0,"R",99,"R",106,"Z",0,"R",106,"R",106,"R",11,"Z",0,"R",11,"R",11,"R",463,"Z",0,"R",463,"R",364
201539,"R",19,"R",0,"R",19,"R",14,"R",14,"R",0,"R",0,"R",5,"R",19,"Z",0,"R",19,"R",14,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
201681,"R",100,"Z",0,"R",100,"R",26,"R",31,"R",0,"R",29,"R",40,"R",81,"Z",0,"R",81,"R",26,"R",1,"Z",0,"R",1,"R",1,"R",18,"Z",0,"R",18,"R",4
201803,"R",71,"Z",0,"R",71,"R",68,"R",68,"R",0,"R",0,"R",3,"R",70,"Z",0,"R",70,"R",68,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",0
202152,"R",96,"R",0,"R",96,"R",1,"R",74,"R",0,"R",0,"R",22,"R",82,"Z",0,"R",82,"R",61,"R",3,"Z",0,"R",3,"R",2,"R",11,"Z",0,"R",11,"R",11
202657,"R",49,"R",0,"R",49,"R",43,"R",43,"R",0,"R",0,"R",6,"R",6,"Z",0,"R",6,"R",6,"R",5,"Z",0,"R",5,"R",5,"R",38,"Z",0,"R",38,"R",32
202888,"R",24,"R",0,"R",24,"R",19,"R",21,"R",0,"R",3,"R",0,"R",24,"Z",0,"R",24,"R",21,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
202949,"R",140,"R",0,"R",140,"R",96,"R",116,"R",0,"R",0,"R",24,"R",64,"Z",0,"R",64,"R",56,"R",17,"Z",0,"R",17,"R",15,"R",59,"Z",0,"R",59,"R",45
202985,"R",17,"R",0,"R",17,"R",13,"R",15,"R",2,"R",0,"R",0,"R",12,"Z",0,"R",12,"R",11,"R",3,"Z",0,"R",3,"R",2,"R",2,"Z",0,"R",2,"R",2
203030,"R",14,"R",0,"R",14,"R",13,"R",13,"Z",0,"Z",0,"R",1,"R",8,"Z",0,"R",8,"R",7,"R",6,"Z",0,"R",6,"R",6,"R",0,"Z",0,"R",0,"R",0
203146,"R",251,"Z",0,"R",251,"R",186,"R",226,"Z",0,"Z",0,"R",25,"R",91,"Z",0,"R",91,"R",78,"R",47,"Z",0,"R",47,"R",47,"R",113,"Z",0,"R",113,"R",101
203234,"R",77,"R",0,"R",77,"R",12,"R",37,"R",0,"R",0,"R",40,"R",70,"Z",0,"R",70,"R",34,"R",6,"Z",0,"R",6,"R",3,"R",1,"Z",0,"R",1,"R",0
203942,"R",23,"R",0,"R",23,"R",20,"R",20,"R",0,"R",0,"R",3,"R",16,"Z",0,"R",16,"R",13,"R",0,"Z",0,"R",0,"R",0,"R",7,"Z",0,"R",7,"R",7
204121,"R",21,"R",1,"R",20,"R",19,"R",19,"R",1,"R",0,"R",0,"R",17,"R",1,"R",16,"R",15,"R",4,"R",0,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0
204158,"R",69,"R",0,"R",69,"R",61,"R",61,"R",0,"R",0,"R",8,"R",21,"Z",0,"R",21,"R",20,"R",4,"Z",0,"R",4,"R",4,"R",44,"Z",0,"R",44,"R",37
204431,"R",35,"R",0,"R",35,"R",6,"R",19,"R",4,"R",12,"R",0,"R",27,"Z",0,"R",27,"R",14,"R",0,"Z",0,"R",0,"R",0,"R",8,"Z",0,"R",8,"R",5
