UNITID,PSGRTYPE,XPGREVCT,PGREVCT,XPGEXCLU,PGEXCLU,XPGADJCT,PGADJCT,XPGCMBAC,PGCMBAC,XPGCMOBA,PGCMOBA,XPGCMTOT,PGCMTOT,XSSREVCT,SSREVCT,XSSEXCLU,SSEXCLU,XSSADJCT,SSADJCT,XSSCMBAC,SSCMBAC,XSSCMOBA,SSCMOBA,XSSCMTOT,SSCMTOT,XNRREVCT,NRREVCT,XNREXCLU,NREXCLU,XNRADJCT,NRADJCT,XNRCMBAC,NRCMBAC,XNRCMOBA,NRCMOBA,XNRCMTOT,NRCMTOT,XTTREVCT,TTREVCT,XTTEXCLU,TTEXCLU,XTTADJCT,TTADJCT,XTTCMBAC,TTCMBAC,XTTCMOBA,TTCMOBA,XTTCMTOT,TTCMTOT 
160038, 1,"R",664,"R",1,"R",663,"R",279,"R",8,"R",287,"R",111,"R",0,"R",111,"R",50,"R",2,"R",52,"R",531,"R",0,"R",531,"R",261,"R",5,"R",266,"R",1306,"R",1,"R",1305,"R",590,"R",15,"R",605
160038, 2,"R",624,"R",1,"R",623,"R",273,"R",5,"R",278,"R",107,"R",0,"R",107,"R",50,"R",1,"R",51,"R",513,"R",0,"R",513,"R",255,"R",5,"R",260,"R",1244,"R",1,"R",1243,"R",578,"R",11,"R",589
160038, 3,"R",40,"Z",0,"R",40,"R",6,"R",3,"R",9,"R",4,"Z",0,"R",4,"R",0,"R",1,"R",1,"R",18,"Z",0,"R",18,"R",6,"R",0,"R",6,"R",62,"R",0,"R",62,"R",12,"R",4,"R",16
160065, 1,"R",37,"R",0,"R",37,"R",3,"R",0,"R",3,"R",20,"R",0,"R",20,"R",7,"R",0,"R",7,"R",17,"R",0,"R",17,"R",17,"R",0,"R",17,"R",74,"R",0,"R",74,"R",27,"R",0,"R",27
160065, 2,"R",37,"Z",0,"R",37,"R",3,"R",0,"R",3,"R",20,"Z",0,"R",20,"R",7,"R",0,"R",7,"R",17,"Z",0,"R",17,"R",17,"R",0,"R",17,"R",74,"R",0,"R",74,"R",27,"R",0,"R",27
160074, 1,"R",24,"R",0,"R",24,"R",4,"R",3,"R",7,"R",6,"R",0,"R",6,"R",2,"R",0,"R",2,"R",33,"R",0,"R",33,"R",15,"R",3,"R",18,"R",63,"R",0,"R",63,"R",21,"R",6,"R",27
160074, 2,"R",13,"Z",0,"R",13,"R",4,"R",0,"R",4,"R",5,"Z",0,"R",5,"R",2,"R",0,"R",2,"R",27,"Z",0,"R",27,"R",15,"R",0,"R",15,"R",45,"R",0,"R",45,"R",21,"R",0,"R",21
160074, 3,"R",11,"Z",0,"R",11,"Z",0,"R",3,"R",3,"R",1,"Z",0,"R",1,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"Z",0,"R",3,"R",3,"R",18,"R",0,"R",18,"R",0,"R",6,"R",6
160117, 4,"R",19,"Z",0,"R",19,"A",,"A",,"R",14,"R",7,"Z",0,"R",7,"A",,"A",,"R",5,"R",10,"Z",0,"R",10,"A",,"A",,"R",0,"R",36,"R",0,"R",36,"A",,"A",,"R",19
160126, 4,"R",5,"Z",0,"R",5,"A",,"A",,"R",4,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",5,"R",0,"R",5,"A",,"A",,"R",4
160199, 4,"R",12,"Z",0,"R",12,"A",,"A",,"R",10,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",5,"Z",0,"R",5,"A",,"A",,"R",3,"R",17,"R",0,"R",17,"A",,"A",,"R",13
160320, 4,"R",432,"Z",0,"R",432,"A",,"A",,"R",309,"R",64,"Z",0,"R",64,"A",,"A",,"R",52,"R",195,"Z",0,"R",195,"A",,"A",,"R",155,"R",691,"R",0,"R",691,"A",,"A",,"R",516
160409, 1,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",20,"R",0,"R",20,"R",14,"R",0,"R",14,"R",28,"R",0,"R",28,"R",14,"R",0,"R",14
160409, 2,"R",5,"Z",0,"R",5,"R",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",0,"R",0,"R",0,"R",20,"Z",0,"R",20,"R",14,"R",0,"R",14,"R",28,"R",0,"R",28,"R",14,"R",0,"R",14
160472, 4,"R",104,"Z",0,"R",104,"A",,"A",,"R",56,"R",5,"Z",0,"R",5,"A",,"A",,"R",2,"R",39,"Z",0,"R",39,"A",,"A",,"R",0,"R",148,"R",0,"R",148,"A",,"A",,"R",58
160481, 4,"R",268,"Z",0,"R",268,"A",,"A",,"R",30,"R",25,"Z",0,"R",25,"A",,"A",,"R",3,"R",136,"Z",0,"R",136,"A",,"A",,"R",22,"R",429,"R",0,"R",429,"A",,"A",,"R",55
160524, 4,"R",275,"Z",0,"R",275,"A",,"A",,"R",102,"R",4,"Z",0,"R",4,"A",,"A",,"R",2,"R",9,"Z",0,"R",9,"A",,"A",,"R",3,"R",288,"R",0,"R",288,"A",,"A",,"R",107
160579, 4,"R",330,"R",4,"R",326,"A",,"A",,"R",114,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",232,"R",1,"R",231,"A",,"A",,"R",110,"R",562,"R",5,"R",557,"A",,"A",,"R",224
160597, 4,"R",4,"Z",0,"R",4,"A",,"A",,"R",2,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",4,"R",0,"R",4,"A",,"A",,"R",2
160612, 1,"R",864,"R",2,"R",862,"R",302,"R",2,"R",304,"R",154,"R",0,"R",154,"R",74,"R",0,"R",74,"R",993,"R",1,"R",992,"R",499,"R",2,"R",501,"R",2011,"R",3,"R",2008,"R",875,"R",4,"R",879
160612, 2,"R",851,"R",2,"R",849,"R",298,"R",1,"R",299,"R",152,"R",0,"R",152,"R",73,"R",0,"R",73,"R",981,"R",1,"R",980,"R",496,"R",1,"R",497,"R",1984,"R",3,"R",1981,"R",867,"R",2,"R",869
160612, 3,"R",13,"Z",0,"R",13,"R",4,"R",1,"R",5,"R",2,"Z",0,"R",2,"R",1,"R",0,"R",1,"R",12,"Z",0,"R",12,"R",3,"R",1,"R",4,"R",27,"R",0,"R",27,"R",8,"R",2,"R",10
160621, 1,"R",802,"R",0,"R",802,"R",214,"R",0,"R",214,"R",95,"R",0,"R",95,"R",35,"R",0,"R",35,"R",154,"R",0,"R",154,"R",70,"R",0,"R",70,"R",1051,"R",0,"R",1051,"R",319,"R",0,"R",319
160621, 2,"R",802,"Z",0,"R",802,"R",214,"R",0,"R",214,"R",95,"Z",0,"R",95,"R",35,"R",0,"R",35,"R",154,"Z",0,"R",154,"R",70,"R",0,"R",70,"R",1051,"R",0,"R",1051,"R",319,"R",0,"R",319
160630, 1,"R",125,"R",0,"R",125,"R",20,"R",0,"R",20,"R",7,"R",0,"R",7,"R",1,"R",0,"R",1,"R",3,"R",0,"R",3,"R",2,"R",0,"R",2,"R",135,"R",0,"R",135,"R",23,"R",0,"R",23
160630, 2,"R",125,"Z",0,"R",125,"R",20,"R",0,"R",20,"R",7,"Z",0,"R",7,"R",1,"R",0,"R",1,"R",3,"Z",0,"R",3,"R",2,"R",0,"R",2,"R",135,"R",0,"R",135,"R",23,"R",0,"R",23
160649, 4,"R",335,"Z",0,"R",335,"A",,"A",,"R",21,"R",24,"Z",0,"R",24,"A",,"A",,"R",1,"R",5,"Z",0,"R",5,"A",,"A",,"R",5,"R",364,"R",0,"R",364,"A",,"A",,"R",27
160658, 1,"R",1113,"R",2,"R",1111,"R",427,"R",0,"R",427,"R",305,"R",1,"R",304,"R",134,"R",0,"R",134,"R",1597,"R",1,"R",1596,"R",979,"R",0,"R",979,"R",3015,"R",4,"R",3011,"R",1540,"R",0,"R",1540
160658, 2,"R",1113,"R",2,"R",1111,"R",427,"R",0,"R",427,"R",305,"R",1,"R",304,"R",134,"R",0,"R",134,"R",1597,"R",1,"R",1596,"R",979,"R",0,"R",979,"R",3015,"R",4,"R",3011,"R",1540,"R",0,"R",1540
160667, 4,"R",325,"R",1,"R",324,"A",,"A",,"R",83,"R",23,"R",0,"R",23,"A",,"A",,"R",9,"R",142,"R",0,"R",142,"A",,"A",,"R",49,"R",490,"R",1,"R",489,"A",,"A",,"R",141
160755, 1,"R",142,"R",0,"R",142,"R",118,"R",0,"R",118,"R",258,"R",1,"R",257,"R",218,"R",0,"R",218,"R",1456,"R",0,"R",1456,"R",1286,"R",0,"R",1286,"R",1856,"R",1,"R",1855,"R",1622,"R",0,"R",1622
160755, 2,"R",142,"R",0,"R",142,"R",118,"R",0,"R",118,"R",258,"R",1,"R",257,"R",218,"R",0,"R",218,"R",1456,"R",0,"R",1456,"R",1286,"R",0,"R",1286,"R",1856,"R",1,"R",1855,"R",1622,"R",0,"R",1622
160904, 1,"R",441,"R",0,"R",441,"R",139,"R",40,"R",179,"R",107,"R",0,"R",107,"R",49,"R",8,"R",57,"R",212,"R",0,"R",212,"R",122,"R",26,"R",148,"R",760,"R",0,"R",760,"R",310,"R",74,"R",384
160904, 2,"R",347,"Z",0,"R",347,"R",128,"R",1,"R",129,"R",88,"Z",0,"R",88,"R",44,"R",3,"R",47,"R",175,"Z",0,"R",175,"R",119,"R",4,"R",123,"R",610,"R",0,"R",610,"R",291,"R",8,"R",299
160904, 3,"R",94,"Z",0,"R",94,"R",11,"R",39,"R",50,"R",19,"Z",0,"R",19,"R",5,"R",5,"R",10,"R",37,"Z",0,"R",37,"R",3,"R",22,"R",25,"R",150,"R",0,"R",150,"R",19,"R",66,"R",85
160959, 1,"R",27,"R",0,"R",27,"R",14,"R",0,"R",14,"R",19,"R",0,"R",19,"R",9,"R",0,"R",9,"R",33,"R",0,"R",33,"R",23,"R",0,"R",23,"R",79,"R",0,"R",79,"R",46,"R",0,"R",46
160959, 2,"R",27,"Z",0,"R",27,"R",14,"R",0,"R",14,"R",19,"Z",0,"R",19,"R",9,"R",0,"R",9,"R",33,"Z",0,"R",33,"R",23,"R",0,"R",23,"R",79,"R",0,"R",79,"R",46,"R",0,"R",46
160977, 1,"R",54,"R",0,"R",54,"R",48,"R",0,"R",48,"R",42,"R",0,"R",42,"R",40,"R",0,"R",40,"R",402,"R",1,"R",401,"R",372,"R",0,"R",372,"R",498,"R",1,"R",497,"R",460,"R",0,"R",460
160977, 2,"R",54,"R",0,"R",54,"R",48,"R",0,"R",48,"R",42,"R",0,"R",42,"R",40,"R",0,"R",40,"R",402,"R",1,"R",401,"R",372,"R",0,"R",372,"R",498,"R",1,"R",497,"R",460,"R",0,"R",460
160995, 1,"R",93,"R",0,"R",93,"R",0,"R",36,"R",36,"R",31,"R",0,"R",31,"R",0,"R",17,"R",17,"R",27,"R",0,"R",27,"R",0,"R",11,"R",11,"R",151,"R",0,"R",151,"R",0,"R",64,"R",64
160995, 3,"R",93,"Z",0,"R",93,"Z",0,"R",36,"R",36,"R",31,"Z",0,"R",31,"Z",0,"R",17,"R",17,"R",27,"Z",0,"R",27,"Z",0,"R",11,"R",11,"R",151,"R",0,"R",151,"R",0,"R",64,"R",64
161004, 1,"R",71,"R",0,"R",71,"R",67,"R",0,"R",67,"R",47,"R",0,"R",47,"R",43,"R",0,"R",43,"R",385,"R",0,"R",385,"R",363,"R",0,"R",363,"R",503,"R",0,"R",503,"R",473,"R",0,"R",473
161004, 2,"R",71,"Z",0,"R",71,"R",67,"R",0,"R",67,"R",47,"Z",0,"R",47,"R",43,"R",0,"R",43,"R",385,"Z",0,"R",385,"R",363,"R",0,"R",363,"R",503,"R",0,"R",503,"R",473,"R",0,"R",473
161022, 1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",1,"R",4,"R",0,"R",4,"R",0,"R",4,"R",4,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",6,"R",0,"R",6,"R",0,"R",5,"R",5
161022, 3,"R",1,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",4,"Z",0,"R",4,"Z",0,"R",4,"R",4,"R",1,"Z",0,"R",1,"Z",0,"R",0,"R",0,"R",6,"R",0,"R",6,"R",0,"R",5,"R",5
161077, 4,"R",332,"Z",0,"R",332,"A",,"A",,"R",61,"R",58,"Z",0,"R",58,"A",,"A",,"R",14,"R",172,"Z",0,"R",172,"A",,"A",,"R",52,"R",562,"R",0,"R",562,"A",,"A",,"R",127
161086, 1,"R",80,"R",0,"R",80,"R",72,"R",0,"R",72,"R",19,"R",0,"R",19,"R",16,"R",0,"R",16,"R",411,"R",0,"R",411,"R",361,"R",0,"R",361,"R",510,"R",0,"R",510,"R",449,"R",0,"R",449
161086, 2,"R",80,"Z",0,"R",80,"R",72,"R",0,"R",72,"R",19,"Z",0,"R",19,"R",16,"R",0,"R",16,"R",411,"Z",0,"R",411,"R",361,"R",0,"R",361,"R",510,"R",0,"R",510,"R",449,"R",0,"R",449
161138, 4,"R",218,"R",0,"R",218,"A",,"A",,"R",34,"R",33,"R",1,"R",32,"A",,"A",,"R",9,"R",106,"R",0,"R",106,"A",,"A",,"R",31,"R",357,"R",1,"R",356,"A",,"A",,"R",74
161192, 4,"R",112,"Z",0,"R",112,"A",,"A",,"R",42,"R",18,"Z",0,"R",18,"A",,"A",,"R",11,"R",72,"Z",0,"R",72,"A",,"A",,"R",35,"R",202,"R",0,"R",202,"A",,"A",,"R",88
161208, 4,"R",7,"Z",0,"R",7,"A",,"A",,"R",7,"R",7,"Z",0,"R",7,"A",,"A",,"R",6,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",14,"R",0,"R",14,"A",,"A",,"R",13
161217, 1,"R",116,"R",0,"R",116,"R",13,"R",11,"R",24,"R",13,"R",0,"R",13,"R",6,"R",0,"R",6,"R",47,"R",0,"R",47,"R",7,"R",4,"R",11,"R",176,"R",0,"R",176,"R",26,"R",15,"R",41
161217, 2,"R",75,"Z",0,"R",75,"R",11,"R",2,"R",13,"R",13,"Z",0,"R",13,"R",6,"R",0,"R",6,"R",39,"Z",0,"R",39,"R",7,"R",0,"R",7,"R",127,"R",0,"R",127,"R",24,"R",2,"R",26
161217, 3,"R",41,"Z",0,"R",41,"R",2,"R",9,"R",11,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",8,"Z",0,"R",8,"R",0,"R",4,"R",4,"R",49,"R",0,"R",49,"R",2,"R",13,"R",15
161226, 1,"R",221,"R",0,"R",221,"R",108,"R",0,"R",108,"R",89,"R",0,"R",89,"R",49,"R",0,"R",49,"R",125,"R",0,"R",125,"R",75,"R",0,"R",75,"R",435,"R",0,"R",435,"R",232,"R",0,"R",232
161226, 2,"R",221,"Z",0,"R",221,"R",108,"R",0,"R",108,"R",89,"Z",0,"R",89,"R",49,"R",0,"R",49,"R",125,"Z",0,"R",125,"R",75,"R",0,"R",75,"R",435,"R",0,"R",435,"R",232,"R",0,"R",232
161235, 1,"R",78,"R",0,"R",78,"R",21,"R",5,"R",26,"R",27,"R",0,"R",27,"R",8,"R",5,"R",13,"R",59,"R",0,"R",59,"R",18,"R",3,"R",21,"R",164,"R",0,"R",164,"R",47,"R",13,"R",60
161235, 2,"R",63,"Z",0,"R",63,"R",19,"R",3,"R",22,"R",22,"Z",0,"R",22,"R",8,"R",3,"R",11,"R",47,"Z",0,"R",47,"R",17,"R",0,"R",17,"R",132,"R",0,"R",132,"R",44,"R",6,"R",50
161235, 3,"R",15,"Z",0,"R",15,"R",2,"R",2,"R",4,"R",5,"Z",0,"R",5,"R",0,"R",2,"R",2,"R",12,"Z",0,"R",12,"R",1,"R",3,"R",4,"R",32,"R",0,"R",32,"R",3,"R",7,"R",10
161253, 1,"R",705,"R",1,"R",704,"R",316,"R",4,"R",320,"R",578,"R",0,"R",578,"R",333,"R",2,"R",335,"R",1027,"R",2,"R",1025,"R",619,"R",1,"R",620,"R",2310,"R",3,"R",2307,"R",1268,"R",7,"R",1275
161253, 2,"R",699,"R",1,"R",698,"R",316,"R",4,"R",320,"R",578,"R",0,"R",578,"R",333,"R",2,"R",335,"R",1022,"R",2,"R",1020,"R",619,"R",0,"R",619,"R",2299,"R",3,"R",2296,"R",1268,"R",6,"R",1274
161253, 3,"R",6,"Z",0,"R",6,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"Z",0,"R",1,"R",1,"R",11,"R",0,"R",11,"R",0,"R",1,"R",1
161299, 1,"R",49,"R",0,"R",49,"R",30,"R",0,"R",30,"R",114,"R",0,"R",114,"R",76,"R",1,"R",77,"R",82,"R",0,"R",82,"R",55,"R",0,"R",55,"R",245,"R",0,"R",245,"R",161,"R",1,"R",162
161299, 2,"R",49,"Z",0,"R",49,"R",30,"R",0,"R",30,"R",114,"Z",0,"R",114,"R",76,"R",1,"R",77,"R",81,"Z",0,"R",81,"R",55,"R",0,"R",55,"R",244,"R",0,"R",244,"R",161,"R",1,"R",162
161299, 3,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
161341, 1,"R",37,"R",0,"R",37,"R",23,"R",4,"R",27,"R",15,"R",0,"R",15,"R",6,"R",1,"R",7,"R",113,"R",2,"R",111,"R",3,"R",11,"R",14,"R",165,"R",2,"R",163,"R",32,"R",16,"R",48
161341, 2,"R",37,"Z",0,"R",37,"R",23,"R",4,"R",27,"R",15,"Z",0,"R",15,"R",6,"R",1,"R",7,"R",106,"Z",0,"R",106,"R",3,"R",10,"R",13,"R",158,"R",0,"R",158,"R",32,"R",15,"R",47
161341, 3,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",7,"R",2,"R",5,"Z",0,"R",1,"R",1,"R",7,"R",2,"R",5,"R",0,"R",1,"R",1
161457, 1,"R",167,"R",0,"R",167,"R",81,"R",1,"R",82,"R",350,"R",0,"R",350,"R",209,"R",1,"R",210,"R",202,"R",0,"R",202,"R",134,"R",1,"R",135,"R",719,"R",0,"R",719,"R",424,"R",3,"R",427
161457, 2,"R",154,"Z",0,"R",154,"R",78,"R",0,"R",78,"R",323,"Z",0,"R",323,"R",205,"R",0,"R",205,"R",191,"Z",0,"R",191,"R",132,"R",0,"R",132,"R",668,"R",0,"R",668,"R",415,"R",0,"R",415
161457, 3,"R",13,"Z",0,"R",13,"R",3,"R",1,"R",4,"R",27,"Z",0,"R",27,"R",4,"R",1,"R",5,"R",11,"Z",0,"R",11,"R",2,"R",1,"R",3,"R",51,"R",0,"R",51,"R",9,"R",3,"R",12
161484, 4,"R",88,"R",2,"R",86,"A",,"A",,"R",18,"R",10,"R",0,"R",10,"A",,"A",,"R",3,"R",35,"R",0,"R",35,"A",,"A",,"R",15,"R",133,"R",2,"R",131,"A",,"A",,"R",36
161493, 4,"R",51,"Z",0,"R",51,"A",,"A",,"R",29,"R",4,"Z",0,"R",4,"A",,"A",,"R",2,"R",5,"Z",0,"R",5,"A",,"A",,"R",4,"R",60,"R",0,"R",60,"A",,"A",,"R",35
161509, 1,"R",48,"R",0,"R",48,"R",22,"R",0,"R",22,"R",45,"R",0,"R",45,"R",20,"R",0,"R",20,"R",27,"R",0,"R",27,"R",16,"R",0,"R",16,"R",120,"R",0,"R",120,"R",58,"R",0,"R",58
161509, 2,"R",48,"Z",0,"R",48,"R",22,"R",0,"R",22,"R",45,"Z",0,"R",45,"R",20,"R",0,"R",20,"R",27,"Z",0,"R",27,"R",16,"R",0,"R",16,"R",120,"R",0,"R",120,"R",58,"R",0,"R",58
161518, 1,"R",81,"R",0,"R",81,"R",45,"R",0,"R",45,"R",123,"R",0,"R",123,"R",90,"R",0,"R",90,"R",62,"R",0,"R",62,"R",50,"R",0,"R",50,"R",266,"R",0,"R",266,"R",185,"R",0,"R",185
161518, 2,"R",81,"Z",0,"R",81,"R",45,"R",0,"R",45,"R",123,"Z",0,"R",123,"R",90,"R",0,"R",90,"R",62,"Z",0,"R",62,"R",50,"R",0,"R",50,"R",266,"R",0,"R",266,"R",185,"R",0,"R",185
161527, 4,"R",46,"Z",0,"R",46,"A",,"A",,"R",35,"R",22,"Z",0,"R",22,"A",,"A",,"R",19,"R",12,"Z",0,"R",12,"A",,"A",,"R",11,"R",80,"R",0,"R",80,"A",,"A",,"R",65
161545, 4,"R",498,"Z",0,"R",498,"A",,"A",,"R",65,"R",92,"Z",0,"R",92,"A",,"A",,"R",21,"R",353,"Z",0,"R",353,"A",,"A",,"R",84,"R",943,"R",0,"R",943,"A",,"A",,"R",170
161554, 1,"R",338,"R",0,"R",338,"R",124,"R",0,"R",124,"R",139,"R",0,"R",139,"R",63,"R",0,"R",63,"R",290,"R",0,"R",290,"R",133,"R",0,"R",133,"R",767,"R",0,"R",767,"R",320,"R",0,"R",320
161554, 2,"R",338,"Z",0,"R",338,"R",124,"R",0,"R",124,"R",139,"Z",0,"R",139,"R",63,"R",0,"R",63,"R",290,"Z",0,"R",290,"R",133,"R",0,"R",133,"R",767,"R",0,"R",767,"R",320,"R",0,"R",320
161563, 1,"R",132,"R",3,"R",129,"R",57,"R",1,"R",58,"R",85,"R",0,"R",85,"R",47,"R",0,"R",47,"R",56,"R",0,"R",56,"R",29,"R",1,"R",30,"R",273,"R",3,"R",270,"R",133,"R",2,"R",135
161563, 2,"R",132,"R",3,"R",129,"R",57,"R",1,"R",58,"R",85,"R",0,"R",85,"R",47,"R",0,"R",47,"R",54,"R",0,"R",54,"R",28,"R",0,"R",28,"R",271,"R",3,"R",268,"R",132,"R",1,"R",133
161563, 3,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",1,"R",1,"R",2,"R",2,"R",0,"R",2,"R",1,"R",1,"R",2
161572, 1,"R",85,"R",0,"R",85,"R",37,"R",2,"R",39,"R",70,"R",0,"R",70,"R",36,"R",1,"R",37,"R",54,"R",0,"R",54,"R",34,"R",0,"R",34,"R",209,"R",0,"R",209,"R",107,"R",3,"R",110
161572, 2,"R",85,"Z",0,"R",85,"R",37,"R",2,"R",39,"R",70,"Z",0,"R",70,"R",36,"R",1,"R",37,"R",54,"Z",0,"R",54,"R",34,"R",0,"R",34,"R",209,"R",0,"R",209,"R",107,"R",3,"R",110
161581, 4,"R",55,"Z",0,"R",55,"A",,"A",,"R",20,"R",4,"Z",0,"R",4,"A",,"A",,"R",1,"R",17,"Z",0,"R",17,"A",,"A",,"R",11,"R",76,"R",0,"R",76,"A",,"A",,"R",32
161688, 4,"R",223,"Z",0,"R",223,"A",,"A",,"R",64,"R",40,"Z",0,"R",40,"A",,"A",,"R",10,"R",122,"Z",0,"R",122,"A",,"A",,"R",62,"R",385,"R",0,"R",385,"A",,"A",,"R",136
161767, 4,"R",386,"R",1,"R",385,"A",,"A",,"R",81,"R",52,"R",0,"R",52,"A",,"A",,"R",12,"R",889,"R",0,"R",889,"A",,"A",,"R",269,"R",1327,"R",1,"R",1326,"A",,"A",,"R",362
161800, 4,"R",31,"Z",0,"R",31,"A",,"A",,"R",16,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",33,"R",0,"R",33,"A",,"A",,"R",17
161855, 4,"R",7,"Z",0,"R",7,"A",,"A",,"R",5,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",7,"R",0,"R",7,"A",,"A",,"R",5
161864, 4,"R",377,"Z",0,"R",377,"A",,"A",,"R",30,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",226,"Z",0,"R",226,"A",,"A",,"R",29,"R",603,"R",0,"R",603,"A",,"A",,"R",59
161873, 1,"R",71,"R",0,"R",71,"R",25,"R",0,"R",25,"R",24,"R",0,"R",24,"R",7,"R",0,"R",7,"R",43,"R",0,"R",43,"R",14,"R",0,"R",14,"R",138,"R",0,"R",138,"R",46,"R",0,"R",46
161873, 2,"R",71,"Z",0,"R",71,"R",25,"R",0,"R",25,"R",24,"Z",0,"R",24,"R",7,"R",0,"R",7,"R",43,"Z",0,"R",43,"R",14,"R",0,"R",14,"R",138,"R",0,"R",138,"R",46,"R",0,"R",46
162007, 1,"R",525,"R",0,"R",525,"R",212,"R",0,"R",212,"R",177,"R",0,"R",177,"R",63,"R",0,"R",63,"R",256,"R",0,"R",256,"R",110,"R",0,"R",110,"R",958,"R",0,"R",958,"R",385,"R",0,"R",385
162007, 2,"R",525,"Z",0,"R",525,"R",212,"R",0,"R",212,"R",177,"Z",0,"R",177,"R",63,"R",0,"R",63,"R",256,"Z",0,"R",256,"R",110,"R",0,"R",110,"R",958,"R",0,"R",958,"R",385,"R",0,"R",385
162061, 1,"R",43,"R",0,"R",43,"R",20,"R",0,"R",20,"R",25,"R",0,"R",25,"R",15,"R",0,"R",15,"R",26,"R",0,"R",26,"R",17,"R",0,"R",17,"R",94,"R",0,"R",94,"R",52,"R",0,"R",52
162061, 2,"R",43,"Z",0,"R",43,"R",20,"R",0,"R",20,"R",25,"Z",0,"R",25,"R",15,"R",0,"R",15,"R",26,"Z",0,"R",26,"R",17,"R",0,"R",17,"R",94,"R",0,"R",94,"R",52,"R",0,"R",52
162104, 4,"R",110,"Z",0,"R",110,"A",,"A",,"R",26,"R",29,"Z",0,"R",29,"A",,"A",,"R",2,"R",135,"Z",0,"R",135,"A",,"A",,"R",48,"R",274,"R",0,"R",274,"A",,"A",,"R",76
162122, 4,"R",266,"Z",0,"R",266,"A",,"A",,"R",69,"R",25,"Z",0,"R",25,"A",,"A",,"R",4,"R",623,"Z",0,"R",623,"A",,"A",,"R",222,"R",914,"R",0,"R",914,"A",,"A",,"R",295
162168, 4,"R",102,"Z",0,"R",102,"A",,"A",,"R",27,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",162,"Z",0,"R",162,"A",,"A",,"R",48,"R",264,"R",0,"R",264,"A",,"A",,"R",75
162210, 1,"R",48,"R",0,"R",48,"R",22,"R",0,"R",22,"R",10,"R",0,"R",10,"R",5,"R",0,"R",5,"R",20,"R",0,"R",20,"R",12,"R",0,"R",12,"R",78,"R",0,"R",78,"R",39,"R",0,"R",39
162210, 2,"R",48,"Z",0,"R",48,"R",22,"R",0,"R",22,"R",10,"Z",0,"R",10,"R",5,"R",0,"R",5,"R",19,"Z",0,"R",19,"R",11,"R",0,"R",11,"R",77,"R",0,"R",77,"R",38,"R",0,"R",38
162210, 3,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1
162283, 1,"R",257,"R",0,"R",257,"R",54,"R",0,"R",54,"R",84,"R",0,"R",84,"R",25,"R",0,"R",25,"R",42,"R",0,"R",42,"R",12,"R",0,"R",12,"R",383,"R",0,"R",383,"R",91,"R",0,"R",91
162283, 2,"R",257,"Z",0,"R",257,"R",54,"R",0,"R",54,"R",84,"Z",0,"R",84,"R",25,"R",0,"R",25,"R",42,"Z",0,"R",42,"R",12,"R",0,"R",12,"R",383,"R",0,"R",383,"R",91,"R",0,"R",91
162335, 4,"R",6,"Z",0,"R",6,"A",,"A",,"R",3,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",9,"R",0,"R",9,"A",,"A",,"R",5
