UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
432269,"A",,"A",,"A",,"R",8,"R",0,"Z",0,"R",8,"R",4,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
432384,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21
432524,"R",65,"R",75,"R",87,"R",65,"R",0,"R",0,"R",65,"R",47,"R",72,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
433004,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
433013,"A",,"A",,"A",,"R",19,"R",0,"R",0,"R",19,"R",16,"R",84,"A",,"A",,"A",,"A",,"A",,"A",,"R",30
433040,"A",,"A",,"A",,"R",24,"R",0,"R",0,"R",24,"R",18,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
433068,"A",,"A",,"A",,"R",118,"Z",0,"Z",0,"R",118,"R",79,"R",67,"R",25,"Z",0,"Z",0,"R",25,"R",19,"R",76,"R",21
433101,"A",,"A",,"A",,"R",127,"R",0,"R",0,"R",127,"R",102,"R",80,"R",69,"R",0,"R",0,"R",69,"R",44,"R",64,"R",17
433138,"A",,"A",,"A",,"R",38,"Z",0,"Z",0,"R",38,"R",28,"R",74,"R",13,"Z",0,"Z",0,"R",13,"R",10,"R",77,"R",5
433174,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",5
433387,"A",,"A",,"A",,"R",1002,"R",0,"R",0,"R",1002,"R",648,"R",65,"A",,"A",,"A",,"A",,"A",,"A",,"R",42
433420,"R",29,"R",58,"R",50,"R",29,"R",1,"R",0,"R",28,"R",21,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
433536,"R",24,"R",75,"R",32,"R",7,"R",0,"R",0,"R",7,"R",3,"R",43,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",13
433660,"R",2700,"R",4162,"R",65,"R",3050,"R",0,"R",16,"R",3066,"R",2477,"R",81,"R",74,"R",0,"R",0,"R",74,"R",52,"R",70,"R",20
434016,"R",21,"R",77,"R",27,"R",13,"R",0,"R",0,"R",13,"R",5,"R",38,"R",19,"R",0,"R",0,"R",19,"R",9,"R",47,"R",7
434061,"R",852,"R",2371,"R",36,"R",824,"R",0,"R",0,"R",824,"R",501,"R",61,"R",297,"R",0,"Z",0,"R",297,"R",127,"R",43,"R",21
434140,"A",,"A",,"A",,"R",87,"R",0,"Z",0,"R",87,"R",64,"R",74,"A",,"A",,"A",,"A",,"A",,"A",,"R",22
434159,"A",,"A",,"A",,"R",148,"R",0,"R",0,"R",148,"R",97,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"R",27
434274,"A",,"A",,"A",,"R",52,"R",0,"R",0,"R",52,"R",18,"R",35,"R",23,"R",0,"R",0,"R",23,"R",9,"R",39,"R",10
434283,"A",,"A",,"A",,"R",14,"Z",0,"Z",0,"R",14,"R",12,"R",86,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",100,"R",10
434308,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
434344,"A",,"A",,"A",,"R",30,"R",0,"R",0,"R",30,"R",29,"R",97,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
434362,"A",,"A",,"A",,"R",22,"R",0,"R",0,"R",22,"R",17,"R",77,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
434432,"R",3,"R",8,"R",38,"R",6,"R",0,"R",0,"R",6,"R",4,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
434469,"A",,"A",,"A",,"R",11,"R",2,"Z",0,"R",9,"R",9,"R",100,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",20
434496,"A",,"A",,"A",,"R",63,"R",0,"R",0,"R",63,"R",54,"R",86,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
434539,"R",4,"R",5,"R",80,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
434584,"R",15,"R",43,"R",35,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",8
434672,"R",1511,"R",4201,"R",36,"R",1573,"R",0,"R",0,"R",1573,"R",813,"R",52,"R",1569,"R",0,"R",0,"R",1569,"R",549,"R",35,"R",14
434751,"R",11,"R",27,"R",41,"R",9,"R",0,"R",0,"R",9,"R",4,"R",44,"R",8,"R",0,"R",0,"R",8,"R",2,"R",25,"R",9
434821,"A",,"A",,"A",,"R",198,"R",0,"R",0,"R",198,"R",46,"R",23,"A",,"A",,"A",,"A",,"A",,"A",,"R",27
434830,"A",,"A",,"A",,"R",64,"R",0,"R",0,"R",64,"R",42,"R",66,"R",17,"R",0,"R",0,"R",17,"R",10,"R",59,"R",14
434900,"R",43,"R",80,"R",54,"R",22,"R",0,"R",0,"R",22,"R",14,"R",64,"R",6,"R",0,"R",0,"R",6,"R",4,"R",67,"R",18
434937,"R",10,"R",26,"R",38,"R",11,"R",0,"R",0,"R",11,"R",8,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
435000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
436030,"A",,"A",,"A",,"R",57,"R",0,"R",0,"R",57,"R",29,"R",51,"R",40,"Z",0,"Z",0,"R",40,"R",20,"R",50,"R",25
436304,"R",314,"R",658,"R",48,"R",298,"Z",0,"Z",0,"R",298,"R",191,"R",64,"R",126,"Z",0,"Z",0,"R",126,"R",37,"R",29,"R",20
436429,"A",,"A",,"A",,"R",731,"R",0,"R",0,"R",731,"R",409,"R",56,"A",,"A",,"A",,"A",,"A",,"A",,"R",24
436553,"A",,"A",,"A",,"R",20,"R",0,"R",0,"R",20,"R",16,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
436599,"R",1,"R",34,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",21,"R",0,"R",0,"R",21,"R",14,"R",67,"R",9
436614,"R",5,"R",11,"R",45,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",4
436632,"A",,"A",,"A",,"R",55,"R",0,"R",0,"R",55,"R",42,"R",76,"R",49,"R",0,"R",0,"R",49,"R",36,"R",73,"R",14
436641,"A",,"A",,"A",,"R",22,"Z",0,"Z",0,"R",22,"R",10,"R",45,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
436650,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",23
436775,"A",,"A",,"A",,"R",41,"Z",0,"Z",0,"R",41,"R",34,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
436818,"R",235,"R",284,"R",83,"R",269,"Z",0,"Z",0,"R",269,"R",204,"R",76,"R",3,"Z",0,"Z",0,"R",3,"R",2,"R",67,"R",22
436827,"R",179,"R",207,"R",86,"R",207,"Z",0,"Z",0,"R",207,"R",164,"R",79,"R",2,"Z",0,"Z",0,"R",2,"R",1,"R",50,"R",12
436836,"R",646,"R",785,"R",82,"R",754,"R",1,"Z",0,"R",753,"R",610,"R",81,"R",10,"Z",0,"Z",0,"R",10,"R",5,"R",50,"R",21
437097,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",21
437103,"R",1042,"R",4477,"R",23,"R",964,"Z",0,"R",0,"R",964,"R",538,"R",56,"R",539,"R",0,"R",0,"R",539,"R",133,"R",25,"R",29
437237,"A",,"A",,"A",,"R",11,"R",0,"R",0,"R",11,"R",9,"R",82,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
437556,"A",,"A",,"A",,"R",306,"R",0,"R",0,"R",306,"R",221,"R",72,"R",21,"R",0,"R",0,"R",21,"R",19,"R",90,"R",18
437608,"A",,"A",,"A",,"R",40,"R",0,"Z",0,"R",40,"R",33,"R",83,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",20
437635,"A",,"A",,"A",,"R",193,"Z",0,"Z",0,"R",193,"R",95,"R",49,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
437723,"A",,"A",,"A",,"R",45,"R",0,"R",0,"R",45,"R",2,"R",4,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
437732,"A",,"A",,"A",,"R",17,"R",0,"R",0,"R",17,"R",1,"R",6,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
437750,"R",37,"R",37,"R",100,"R",32,"R",0,"R",0,"R",32,"R",16,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
437769,"A",,"A",,"A",,"R",14,"R",0,"R",0,"R",14,"R",10,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
437778,"A",,"A",,"A",,"R",200,"Z",0,"Z",0,"R",200,"R",161,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
437857,"A",,"A",,"A",,"R",13,"R",0,"R",0,"R",13,"R",10,"R",77,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"R",11
437936,"A",,"A",,"A",,"R",61,"R",0,"R",0,"R",61,"R",33,"R",54,"A",,"A",,"A",,"A",,"A",,"A",,"R",21
438179,"A",,"A",,"A",,"R",37,"R",0,"R",0,"R",37,"R",28,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"R",33
438221,"A",,"A",,"A",,"R",25,"R",0,"R",0,"R",25,"R",16,"R",64,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",19
438258,"A",,"A",,"A",,"R",54,"R",0,"R",0,"R",54,"R",33,"R",61,"A",,"A",,"A",,"A",,"A",,"A",,"R",26
438285,"A",,"A",,"A",,"R",111,"Z",0,"Z",0,"R",111,"R",82,"R",74,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
438337,"A",,"A",,"A",,"R",113,"R",0,"R",0,"R",113,"R",100,"R",88,"R",27,"R",0,"R",0,"R",27,"R",23,"R",85,"R",25
438504,"A",,"A",,"A",,"R",535,"R",1,"R",0,"R",534,"R",268,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",47
438586,"R",47,"R",280,"R",17,"R",46,"R",0,"Z",0,"R",46,"R",15,"R",33,"R",14,"Z",0,"Z",0,"R",14,"R",2,"R",14,"R",8
438674,"A",,"A",,"A",,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",15
438708,"R",36,"R",81,"R",44,"R",36,"Z",0,"Z",0,"R",36,"R",23,"R",64,"R",6,"Z",0,"Z",0,"R",6,"R",1,"R",17,"R",6
438735,"R",13,"R",13,"R",100,"R",15,"R",0,"R",0,"R",15,"R",7,"R",47,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
438984,"A",,"A",,"A",,"R",13,"R",0,"R",0,"R",13,"R",10,"R",77,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
439020,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
439118,"A",,"A",,"A",,"R",41,"R",1,"R",0,"R",40,"R",22,"R",55,"A",,"A",,"A",,"A",,"A",,"A",,"R",43
439190,"R",206,"R",609,"R",34,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",13
439367,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
439446,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
439455,"A",,"A",,"A",,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",7,"R",0,"R",0,"R",7,"R",1,"R",14,"R",13
439473,"A",,"A",,"A",,"R",52,"R",0,"R",0,"R",52,"R",31,"R",60,"R",25,"R",0,"R",0,"R",25,"R",14,"R",56,"R",20
439491,"A",,"A",,"A",,"R",97,"R",0,"R",0,"R",97,"R",36,"R",37,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
439570,"A",,"A",,"A",,"R",108,"R",0,"R",0,"R",108,"R",80,"R",74,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
439622,"A",,"A",,"A",,"R",78,"R",0,"R",0,"R",78,"R",56,"R",72,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
439668,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",24
439686,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
439701,"R",5,"R",47,"R",11,"R",8,"R",0,"R",0,"R",8,"R",7,"R",88,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",10
439738,"A",,"A",,"A",,"R",41,"Z",0,"Z",0,"R",41,"R",21,"R",51,"A",,"A",,"A",,"A",,"A",,"A",,"R",27
439747,"A",,"A",,"A",,"R",41,"R",0,"R",0,"R",41,"R",40,"R",98,"R",33,"Z",0,"Z",0,"R",33,"R",29,"R",88,"R",30
439774,"A",,"A",,"A",,"R",36,"R",0,"R",0,"R",36,"R",33,"R",92,"R",8,"R",0,"R",0,"R",8,"R",6,"R",75,"R",18
439783,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
439792,"A",,"A",,"A",,"R",37,"Z",0,"Z",0,"R",37,"R",16,"R",43,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",21
439844,"A",,"A",,"A",,"R",23,"R",0,"R",0,"R",23,"R",21,"R",91,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
439862,"R",21,"R",107,"R",20,"R",4,"R",0,"R",0,"R",4,"R",4,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
439871,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",10
439899,"A",,"A",,"A",,"R",27,"R",0,"R",0,"R",27,"R",21,"R",78,"R",5,"R",0,"R",0,"R",5,"R",2,"R",40,"R",12
439932,"A",,"A",,"A",,"R",52,"R",0,"Z",0,"R",52,"R",43,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
439969,"R",54,"R",55,"R",98,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",24
440059,"R",153,"R",153,"R",100,"R",121,"R",0,"R",0,"R",121,"R",80,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
440101,"A",,"A",,"A",,"R",23,"R",0,"Z",0,"R",23,"R",12,"R",52,"R",20,"R",0,"Z",0,"R",20,"R",5,"R",25,"R",13
440262,"A",,"A",,"A",,"R",76,"R",0,"R",0,"R",76,"R",50,"R",66,"R",11,"R",0,"R",0,"R",11,"R",8,"R",73,"R",21
440271,"A",,"A",,"A",,"R",42,"R",1,"Z",0,"R",41,"R",23,"R",56,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
440396,"R",75,"R",95,"R",79,"R",71,"Z",0,"Z",0,"R",71,"R",61,"R",86,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",14
440402,"R",189,"R",460,"R",41,"R",238,"R",0,"R",0,"R",238,"R",132,"R",55,"R",98,"R",0,"R",0,"R",98,"R",30,"R",31,"R",11
440651,"R",110,"R",162,"R",68,"R",40,"R",0,"R",0,"R",40,"R",31,"R",78,"R",8,"R",0,"R",0,"R",8,"R",4,"R",50,"R",17
440730,"A",,"A",,"A",,"R",100,"Z",0,"R",0,"R",100,"R",76,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"R",19
440749,"R",1,"R",15,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",8
440776,"A",,"A",,"A",,"R",16,"R",0,"R",0,"R",16,"R",9,"R",56,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
440794,"R",112,"R",211,"R",53,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
440819,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
440828,"R",147,"R",340,"R",43,"R",123,"R",0,"R",0,"R",123,"R",97,"R",79,"R",35,"R",0,"R",0,"R",35,"R",21,"R",60,"R",11
440855,"A",,"A",,"A",,"R",109,"Z",0,"Z",0,"R",109,"R",92,"R",84,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
440989,"A",,"A",,"A",,"R",83,"R",3,"R",0,"R",80,"R",55,"R",69,"A",,"A",,"A",,"A",,"A",,"A",,"R",40
441025,"A",,"A",,"A",,"R",47,"R",0,"R",0,"R",47,"R",31,"R",66,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",11
441052,"A",,"A",,"A",,"R",57,"R",0,"R",0,"R",57,"R",38,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",34
441070,"R",8,"R",48,"R",17,"R",6,"R",0,"R",0,"R",6,"R",6,"R",100,"R",25,"R",0,"R",0,"R",25,"R",15,"R",60,"R",6
441168,"A",,"A",,"A",,"R",3,"Z",0,"Z",0,"R",3,"R",2,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
441210,"A",,"A",,"A",,"R",2,"Z",0,"Z",0,"R",2,"R",2,"R",100,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",6
441229,"R",264,"R",327,"R",81,"R",18,"R",0,"R",0,"R",18,"R",15,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",21
441256,"A",,"A",,"A",,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
441371,"A",,"A",,"A",,"R",1321,"R",1,"R",0,"R",1320,"R",1037,"R",79,"A",,"A",,"A",,"A",,"A",,"A",,"R",19
441380,"A",,"A",,"A",,"R",44,"R",1,"R",0,"R",43,"R",39,"R",91,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",25
441414,"A",,"A",,"A",,"R",10,"R",0,"R",0,"R",10,"R",7,"R",70,"R",65,"R",0,"R",0,"R",65,"R",60,"R",92,"R",20
441423,"A",,"A",,"A",,"R",77,"R",0,"R",0,"R",77,"R",64,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",23
441487,"R",21,"R",33,"R",64,"R",10,"R",0,"R",0,"R",10,"R",2,"R",20,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",10
441496,"A",,"A",,"A",,"R",24,"R",0,"R",0,"R",24,"R",19,"R",79,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
441502,"A",,"A",,"A",,"R",112,"R",0,"R",0,"R",112,"R",23,"R",21,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
441575,"A",,"A",,"A",,"R",40,"R",2,"R",0,"R",38,"R",22,"R",58,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
441593,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
441609,"R",10,"R",47,"R",21,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
441618,"A",,"A",,"A",,"R",9,"Z",0,"Z",0,"R",9,"R",8,"R",89,"R",4,"Z",0,"Z",0,"R",4,"R",2,"R",50,"R",6
441636,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
441645,"A",,"A",,"A",,"R",22,"R",0,"R",0,"R",22,"R",19,"R",86,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"R",15
441663,"A",,"A",,"A",,"R",69,"R",2,"R",0,"R",67,"R",51,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"R",19
441672,"A",,"A",,"A",,"R",33,"R",0,"R",0,"R",33,"R",30,"R",91,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
441690,"R",2,"R",28,"R",7,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
441706,"A",,"A",,"A",,"R",108,"R",0,"R",0,"R",108,"R",24,"R",22,"A",,"A",,"A",,"A",,"A",,"A",,"R",134
441742,"A",,"A",,"A",,"R",207,"Z",0,"Z",0,"R",207,"R",119,"R",57,"R",26,"Z",0,"Z",0,"R",26,"R",11,"R",42,"R",23
441760,"R",422,"R",2012,"R",21,"R",364,"Z",0,"Z",0,"R",364,"R",211,"R",58,"R",238,"Z",0,"Z",0,"R",238,"R",114,"R",48,"R",20
441788,"A",,"A",,"A",,"R",55,"R",0,"R",0,"R",55,"R",35,"R",64,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
441830,"A",,"A",,"A",,"R",17,"R",0,"R",0,"R",17,"R",16,"R",94,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
441858,"A",,"A",,"A",,"R",8,"R",0,"R",0,"R",8,"R",7,"R",88,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
441876,"A",,"A",,"A",,"R",26,"R",0,"R",0,"R",26,"R",18,"R",69,"R",16,"R",0,"R",0,"R",16,"R",12,"R",75,"R",19
441900,"R",356,"R",3426,"R",10,"R",285,"R",0,"R",0,"R",285,"R",222,"R",78,"R",62,"R",0,"R",0,"R",62,"R",24,"R",39,"R",18
441937,"R",602,"R",1567,"R",38,"R",540,"Z",0,"Z",0,"R",540,"R",406,"R",75,"R",26,"Z",0,"Z",0,"R",26,"R",16,"R",62,"R",17
441982,"R",75,"R",92,"R",82,"R",91,"R",0,"R",0,"R",91,"R",90,"R",99,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
442073,"A",,"A",,"A",,"R",117,"R",0,"R",0,"R",117,"R",98,"R",84,"R",33,"R",0,"R",0,"R",33,"R",21,"R",64,"R",16
442134,"A",,"A",,"A",,"R",59,"R",0,"Z",0,"R",59,"R",47,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
442240,"A",,"A",,"A",,"R",30,"Z",0,"Z",0,"R",30,"R",22,"R",73,"R",13,"Z",0,"Z",0,"R",13,"R",6,"R",46,"R",12
442329,"A",,"A",,"A",,"R",330,"R",0,"R",0,"R",330,"R",244,"R",74,"A",,"A",,"A",,"A",,"A",,"A",,"R",30
442356,"R",67,"R",432,"R",16,"R",58,"R",0,"R",0,"R",58,"R",42,"R",72,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",13
442383,"R",35,"R",116,"R",30,"R",29,"R",0,"R",0,"R",29,"R",18,"R",62,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
442426,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",37
442435,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
442444,"A",,"A",,"A",,"R",74,"R",0,"R",0,"R",74,"R",56,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"R",19
442523,"R",18,"R",19,"R",95,"R",32,"Z",0,"Z",0,"R",32,"R",20,"R",63,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",6
442569,"A",,"A",,"A",,"R",33,"R",0,"R",0,"R",33,"R",12,"R",36,"R",96,"Z",0,"Z",0,"R",96,"R",24,"R",25,"R",33
442602,"A",,"A",,"A",,"R",70,"R",2,"R",0,"R",68,"R",45,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
442611,"A",,"A",,"A",,"R",573,"R",0,"R",0,"R",573,"R",326,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"R",33
442639,"R",79,"R",118,"R",67,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
442657,"A",,"A",,"A",,"R",125,"Z",0,"Z",0,"R",125,"R",115,"R",92,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
442781,"R",47,"R",291,"R",16,"R",28,"R",0,"R",0,"R",28,"R",18,"R",64,"R",70,"R",0,"R",0,"R",70,"R",31,"R",44,"R",26
442842,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
442879,"A",,"A",,"A",,"R",60,"R",0,"R",0,"R",60,"R",50,"R",83,"R",23,"R",0,"R",0,"R",23,"R",20,"R",87,"R",20
442888,"A",,"A",,"A",,"R",22,"Z",0,"Z",0,"R",22,"R",13,"R",59,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
442930,"A",,"A",,"A",,"R",53,"R",0,"R",0,"R",53,"R",31,"R",58,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",12
442976,"A",,"A",,"A",,"R",7,"R",0,"R",0,"R",7,"R",1,"R",14,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
442985,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
443021,"A",,"A",,"A",,"R",33,"R",0,"R",0,"R",33,"R",30,"R",91,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
443049,"R",6,"R",60,"R",10,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",10
443058,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",4
443100,"A",,"A",,"A",,"R",21,"R",0,"R",0,"R",21,"R",14,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
443137,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
443146,"A",,"A",,"A",,"R",13,"Z",0,"Z",0,"R",13,"R",5,"R",38,"R",5,"Z",0,"Z",0,"R",5,"R",5,"R",100,"R",14
443207,"A",,"A",,"A",,"R",18,"R",0,"R",0,"R",18,"R",13,"R",72,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
443216,"A",,"A",,"A",,"R",50,"Z",0,"Z",0,"R",50,"R",33,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"R",24
443225,"A",,"A",,"A",,"R",13,"R",0,"R",0,"R",13,"R",9,"R",69,"A",,"A",,"A",,"A",,"A",,"A",,"R",24
443234,"A",,"A",,"A",,"R",102,"Z",0,"Z",0,"R",102,"R",84,"R",82,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
