UNITID,LEXP100K,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPSERIA,LPSERIA,XLESERIA,LESERIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,LILLDYN,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,LILSYN,XLSTOTAL,LSTOTAL,XLSLIBRN,LSLIBRN,XLSOPROF,LSOPROF,XLSOPAID,LSOPAID,XLSSTAST,LSSTAST,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM 
233310,1 ,2,"R",26792,"R",459277,"R",142,"R",4764,"R",122711,"R",0,"R",67311,"R",31556,"R",649441,"R",680997,"R",2235,"R",19601,"R",21836,1,"R",123,"R",177,1,"R",8.36,"R",1.33,"R",0,"R",6.65,"R",0.38,"R",0,"R",274776,1,"R",98520,"R",11279,"R",12550,"R",0,"R",23829,"R",0,"R",7013,"R",7013,"R",404138,305618
233329,2 ,2,"R",650,"Z",0,"R",111,"R",20,"Z",0,"R",0,"Z",0,"R",670,"R",111,"R",781,"R",5,"R",0,"R",5,2,"A",,"A",,1,"R",1,"R",1,"R",0,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
233338,1 ,2,"R",31118,"R",68491,"R",95,"R",3791,"R",0,"R",17,"R",0,"R",34926,"R",68586,"R",103512,"R",563,"R",129,"R",692,1,"R",63,"R",56,1,"R",11,"R",2,"R",0,"R",0,"R",9,"R",0,"R",135748,1,"R",73242,"R",0,"R",28200,"R",1400,"R",29600,"R",0,"R",28319,"R",28319,"R",266909,193667
233356,1 ,2,"R",640,"R",2034,"R",14,"R",15,"R",0,"R",8,"R",38004,"R",663,"R",40052,"R",40715,"R",308,"R",5975,"R",6283,1,"R",18,"R",57,1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",60099,2,"Z",0,"R",16739,"R",26833,"R",434,"R",44006,"R",0,"R",0,"R",0,"R",104105,104105
233374,1 ,2,"R",564511,"R",1174550,"R",717,"R",34922,"R",200365,"R",5508,"R",142865,"R",604941,"R",1518497,"R",2123438,"R",11368,"R",336065,"R",347433,1,"R",2399,"R",2505,1,"R",64.59,"R",26,"R",12,"R",16.66,"R",9.93,"R",2,"R",3686707,1,"R",1156164,"R",661420,"R",4479915,"R",13117,"R",5154452,"R",669,"R",797209,"R",797878,"R",10795201,9639037
233408,1 ,2,"R",6136,"R",154,"R",18,"R",70,"R",0,"R",120,"R",0,"R",6326,"R",172,"R",6498,"R",100,"R",31933,"R",32033,1,"R",91,"R",747,1,"R",1.95,"R",1,"R",0.75,"R",0.2,"R",0,"R",0,"R",126172,1,"R",9287,"R",15000,"R",145211,"R",2500,"R",162711,"R",0,"R",7320,"R",7320,"R",305490,296203
233426,1 ,2,"R",158134,"R",309647,"R",224,"R",6189,"R",52297,"R",3054,"R",145413,"R",167377,"R",507581,"R",674958,"R",6482,"R",142149,"R",148631,1,"R",953,"R",1506,1,"R",12.6,"R",5.6,"R",0,"R",4,"R",3,"R",0,"R",523300,1,"R",157348,"R",27910,"R",353689,"R",36078,"R",417677,"R",913,"R",82364,"R",83277,"R",1181602,1024254
233480,2 ,2,"R",639,"R",2034,"R",14,"R",1,"R",0,"R",1,"R",38004,"R",641,"R",40052,"R",40693,"R",4,"R",5,"R",9,1,"R",0,"R",0,1,"R",1,"R",1,"R",0,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
233541,1 ,2,"R",91114,"R",503120,"R",141,"R",8852,"R",164611,"R",726,"R",89025,"R",100692,"R",756897,"R",857589,"R",2155,"R",186364,"R",188519,1,"R",797,"R",1425,1,"R",22.5,"R",4.5,"R",0,"R",5,"R",13,"R",2,"R",461159,2,"Z",0,"R",5261,"R",548811,"R",1657,"R",555729,"R",0,"R",109555,"R",109555,"R",1126443,1126443
233602,2 ,2,"R",11344,"R",0,"R",119,"R",338,"R",0,"R",0,"R",0,"R",11682,"R",119,"R",11801,"R",860,"R",0,"R",860,2,"A",,"A",,1,"R",7,"R",1,"R",0,"R",0,"R",6,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
233611,1 ,2,"R",61796,"R",258529,"R",91,"R",462,"R",38391,"R",3,"R",61455,"R",62261,"R",358466,"R",420727,"R",3602,"R",19028,"R",22630,1,"R",327,"R",342,1,"R",16.5,"R",1,"R",2.5,"R",0,"R",13,"R",0,"R",157356,2,"Z",0,"R",3567,"R",48761,"R",22779,"R",75107,"R",121,"R",14026,"R",14147,"R",246610,246610
233639,1 ,2,"R",27157,"R",2223,"R",149,"R",2953,"R",122711,"R",127,"R",67311,"R",30237,"R",192394,"R",222631,"R",1957,"R",7617,"R",9574,1,"R",122,"R",105,1,"R",4,"R",1,"R",2,"R",1,"R",0,"R",2,"R",146171,1,"R",66482,"R",7427,"R",9690,"R",0,"R",17117,"R",0,"R",0,"R",0,"R",229770,163288
233648,1 ,2,"R",40056,"R",495718,"R",97,"R",3383,"R",122711,"R",148,"R",67311,"R",43587,"R",685837,"R",729424,"R",639,"R",14928,"R",15567,1,"R",119,"R",12,1,"R",4.62,"R",1.72,"R",0.72,"R",2.18,"R",0,"R",0,"R",155781,2,"Z",0,"R",24654,"R",38052,"R",808,"R",63514,"R",0,"R",7880,"R",7880,"R",227175,227175
233718,1 ,2,"R",158968,"R",554904,"R",151,"R",4270,"R",149359,"R",203,"R",38968,"R",163441,"R",743382,"R",906823,"R",1665,"R",5073,"R",6738,1,"R",495,"R",297,1,"R",20,"R",2,"R",0,"R",5,"R",13,"R",0,"R",347836,1,"R",61884,"R",13135,"R",0,"R",0,"R",13135,"R",1403,"R",76372,"R",77775,"R",500630,438746
233754,1 ,2,"R",50996,"R",466894,"R",154,"R",2953,"R",122711,"R",22,"R",67311,"R",53971,"R",657070,"R",711041,"R",3999,"R",71336,"R",75335,1,"R",0,"R",15,1,"R",7.25,"R",2.75,"R",1,"R",3.5,"R",0,"R",1,"R",459905,1,"R",227133,"R",0,"R",16051,"R",300,"R",16351,"R",0,"R",1318,"R",1318,"R",704707,477574
233772,1 ,2,"R",110967,"R",485518,"R",161,"R",10325,"R",128667,"R",273,"R",83085,"R",121565,"R",697431,"R",818996,"R",5641,"R",542105,"R",547746,1,"R",796,"R",582,1,"R",33.32,"R",9.3,"R",0,"R",22.87,"R",1.15,"R",4,"R",1667525,1,"R",688964,"R",130921,"R",259207,"R",800,"R",390928,"R",0,"R",111359,"R",111359,"R",2858776,2169812
233842,1 ,2,"R",307904,"R",81801,"R",74,"R",56938,"R",113240,"R",3233,"R",43746,"R",368075,"R",238861,"R",606936,"R",8758,"R",36587,"R",45345,1,"R",920,"R",201,1,"R",26,"R",6,"R",0,"R",10,"R",10,"R",1,"R",673628,2,"Z",0,"R",107298,"R",129619,"R",0,"R",236917,"R",3322,"R",139622,"R",142944,"R",1053489,1053489
233897,1 ,2,"R",110900,"R",218867,"R",190,"R",12782,"R",169959,"R",1157,"R",4263,"R",124839,"R",393279,"R",518118,"R",1473,"R",46351,"R",47824,1,"R",275,"R",169,1,"R",8,"R",4,"R",0,"R",4,"R",0,"R",0,"R",335272,1,"R",102819,"R",13569,"R",84348,"R",60372,"R",158289,"R",0,"R",79429,"R",79429,"R",675809,572990
233903,1 ,2,"R",24024,"R",473202,"R",160,"R",1407,"R",122711,"R",120,"R",67311,"R",25551,"R",663384,"R",688935,"R",507,"R",16429,"R",16936,1,"R",20,"R",14,1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",130627,2,"Z",0,"R",8412,"R",9554,"R",2010,"R",19976,"R",0,"R",2550,"R",2550,"R",153153,153153
233921,1 ,2,"R",1206324,"R",2535045,"R",714,"R",29810,"R",187217,"R",35525,"R",212323,"R",1271659,"R",2935299,"R",4206958,"R",21056,"R",1377530,"R",1398586,1,"R",9714,"R",23418,1,"R",194.5,"R",95.5,"R",60,"R",14,"R",25,"R",7,"R",9587277,2,"Z",0,"R",2244627,"R",7702379,"R",1150317,"R",11097323,"R",0,"R",3921460,"R",3921460,"R",24606060,24606060
233949,1 ,2,"R",20308,"R",467283,"R",119,"R",454,"R",122733,"R",60,"R",67311,"R",20822,"R",657446,"R",678268,"R",1496,"R",105704,"R",107200,1,"R",22,"R",63,1,"R",5.95,"R",3,"R",1,"R",1.45,"R",0.5,"R",0,"R",406150,1,"R",184737,"R",30432,"R",18258,"R",2572,"R",51262,"R",2060,"R",7960,"R",10020,"R",652169,467432
234030,1 ,2,"R",1362557,"R",1682369,"R",563,"R",96232,"R",255972,"R",29180,"R",238707,"R",1487969,"R",2177611,"R",3665580,"R",21665,"R",2233644,"R",2255309,1,"R",7884,"R",4886,1,"R",160.71,"R",64,"R",5,"R",78.4,"R",13.31,"R",3,"R",8765391,1,"R",3018474,"R",2061241,"R",10261778,"R",913040,"R",13236059,"R",20037,"R",2331951,"R",2351988,"R",27371912,24353438
234076,1 ,2,"R",3252470,"R",1662793,"R",1724,"R",517016,"R",263617,"R",113541,"R",368918,"R",3883027,"R",2297052,"R",6180079,"R",76381,"R",7725273,"R",7801654,1,"R",12934,"R",13026,1,"R",299.48,"R",101,"R",93,"R",75,"R",30.48,"R",9,"R",21443510,1,"R",7109556,"R",8984517,"R",7123158,"R",236453,"R",16344128,"R",54552,"R",9980191,"R",10034743,"R",54931937,47822381
234085,1 ,2,"R",206328,"R",607114,"R",164,"R",1844,"R",135787,"R",1438,"R",137514,"R",209610,"R",880579,"R",1090189,"R",3184,"R",33443,"R",36627,1,"R",3558,"R",2487,1,"R",15.67,"R",7,"R",1,"R",5.67,"R",2,"R",0,"R",713701,1,"R",13821,"R",63401,"R",306741,"R",1799,"R",371941,"R",1023,"R",62197,"R",63220,"R",1162683,1148862
234137,2 ,2,"R",32229,"R",574,"R",1,"R",220,"R",0,"R",20,"R",0,"R",32469,"R",575,"R",33044,"R",146,"R",2721,"R",2867,2,"A",,"A",,1,"R",3,"R",1,"R",0,"R",0,"R",2,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
234155,1 ,2,"R",211685,"R",976023,"R",243,"R",7489,"R",189045,"R",0,"R",129468,"R",219174,"R",1294779,"R",1513953,"R",2104,"R",97542,"R",99646,1,"R",356,"R",157,1,"R",8,"R",6,"R",1,"R",1,"R",0,"R",0,"R",705674,1,"R",326889,"R",2577,"R",833722,"R",27966,"R",864265,"R",0,"R",120352,"R",120352,"R",2017180,1690291
234164,1 ,2,"R",106406,"R",73662,"R",141,"R",4460,"R",7355,"R",2801,"R",528483,"R",113667,"R",609641,"R",723308,"R",1607,"R",2100,"R",3707,2,"A",,"A",,1,"R",15.05,"R",5,"R",0,"R",8.05,"R",2,"R",0,"R",423504,1,"R",71996,"R",0,"R",18905,"R",0,"R",18905,"R",0,"R",26763,"R",26763,"R",541168,469172
234173,1 ,2,"R",130017,"R",458589,"R",77,"R",4715,"R",45124,"R",85,"R",206225,"R",134817,"R",710015,"R",844832,"R",1919,"R",49003,"R",50922,1,"R",626,"R",607,1,"R",19,"R",4,"R",0,"R",0,"R",15,"R",0,"R",191431,2,"Z",0,"R",18506,"R",83463,"R",424,"R",102393,"R",0,"R",45490,"R",45490,"R",339314,339314
234207,1 ,2,"R",701231,"R",1297885,"R",302,"R",8587,"R",43810,"R",8821,"R",133531,"R",718639,"R",1475528,"R",2194167,"R",10733,"R",190490,"R",201223,1,"R",1798,"R",1927,1,"R",37.33,"R",16,"R",4.81,"R",11.34,"R",5.18,"R",2,"R",2003317,1,"R",486478,"R",171452,"R",1639218,"R",41804,"R",1852474,"R",8332,"R",131738,"R",140070,"R",4482339,3995861
234377,1 ,2,"R",19453,"R",459277,"R",0,"R",465,"R",122711,"R",109,"R",67311,"R",20027,"R",649299,"R",669326,"R",134,"R",10286,"R",10420,1,"R",36,"R",3,1,"R",5,"R",1,"R",2,"R",0,"R",2,"R",1,"R",151289,2,"Z",0,"R",16886,"R",156,"R",18172,"R",35214,"R",0,"R",2757,"R",2757,"R",189260,189260
234669,1 ,2,"R",36797,"R",146135,"R",75,"R",1966,"R",44604,"R",56,"R",138428,"R",38819,"R",329242,"R",368061,"R",1450,"R",644326,"R",645776,1,"R",133,"R",43,1,"R",14.75,"R",6.5,"R",5.75,"R",1,"R",1.5,"R",0,"R",962227,1,"R",284829,"R",25878,"R",210388,"R",85666,"R",321932,"R",50,"R",40762,"R",40812,"R",1609800,1324971
234696,1 ,2,"R",10556,"R",253742,"R",117,"R",1222,"R",1228,"R",127,"R",44455,"R",11905,"R",299542,"R",311447,"R",2572,"R",35271,"R",37843,1,"R",39,"R",36,1,"R",5.4,"R",2.4,"R",0,"R",3,"R",0,"R",0,"R",256966,1,"R",83013,"R",18374,"R",37226,"R",0,"R",55600,"R",0,"R",20979,"R",20979,"R",416558,333545
234711,1 ,2,"R",40497,"R",300166,"R",177,"R",3534,"R",0,"R",56,"R",0,"R",44087,"R",300343,"R",344430,"R",3310,"R",1,"R",3311,1,"R",239,"R",46,1,"R",6.5,"R",1,"R",2,"R",2.5,"R",1,"R",0,"R",358830,1,"R",143690,"R",3407,"R",57331,"R",5089,"R",65827,"R",0,"R",24775,"R",24775,"R",593122,449432
234827,1 ,2,"R",550502,"R",689448,"R",492,"R",105236,"R",190486,"R",7840,"R",77952,"R",663578,"R",958378,"R",1621956,"R",8181,"R",205381,"R",213562,1,"R",9159,"R",9498,1,"R",41.38,"R",13,"R",3,"R",21,"R",4.38,"R",2,"R",2296382,1,"R",763710,"R",216851,"R",1576327,"R",42843,"R",1836021,"R",0,"R",260520,"R",260520,"R",5156633,4392923
234845,1 ,2,"R",25367,"R",173886,"R",38,"R",2399,"R",295503,"R",0,"R",52527,"R",27766,"R",521954,"R",549720,"R",877,"R",43721,"R",44598,1,"R",0,"R",82,1,"R",10,"R",3,"R",3,"R",0,"R",4,"R",0,"R",307853,1,"R",95110,"R",4120,"R",92349,"R",17,"R",96486,"R",617,"R",20370,"R",20987,"R",520436,425326
234915,1 ,2,"R",6492,"R",362237,"R",122,"R",189,"R",87977,"R",157,"R",100525,"R",6838,"R",550861,"R",557699,"R",101,"R",613521,"R",613622,1,"R",64,"R",1468,1,"R",7,"R",5,"R",0,"R",2,"R",0,"R",0,"R",431349,2,"Z",0,"R",14000,"R",311250,"R",5000,"R",330250,"R",0,"R",95075,"R",95075,"R",856674,856674
234933,1 ,2,"R",53472,"R",389814,"R",139,"R",1804,"R",85749,"R",150,"R",176579,"R",55426,"R",652281,"R",707707,"R",1319,"R",14578,"R",15897,1,"R",348,"R",434,1,"R",15.63,"R",5.5,"R",1,"R",8,"R",1.13,"R",1,"R",1039573,1,"R",341477,"R",49959,"R",147597,"R",4957,"R",202513,"R",80,"R",132341,"R",132421,"R",1715984,1374507
234951,1 ,2,"R",9806,"R",19,"R",47,"R",853,"R",10,"R",16,"R",39627,"R",10675,"R",39703,"R",50378,"R",1438,"R",15672,"R",17110,1,"R",0,"R",0,1,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0,"R",243559,1,"R",86136,"R",5010,"R",59604,"R",0,"R",64614,"R",0,"R",36818,"R",36818,"R",431127,344991
234979,1 ,2,"R",31082,"R",333766,"R",286,"R",2202,"R",246893,"R",76,"R",517301,"R",33360,"R",1098246,"R",1131606,"R",1131,"R",42151,"R",43282,1,"R",64,"R",34,1,"R",10.5,"R",5,"R",0,"R",2.5,"R",3,"R",1,"R",503633,1,"R",130196,"R",18625,"R",104298,"R",0,"R",122923,"R",0,"R",6776,"R",6776,"R",763528,633332
235024,1 ,2,"R",40012,"R",480642,"R",17,"R",55088,"R",2983894,"R",54,"R",40618,"R",95154,"R",3505171,"R",3600325,"R",3793,"R",15666,"R",19459,1,"R",5,"R",28,1,"R",4.59,"R",3,"R",0,"R",0,"R",1.59,"R",0,"R",209854,2,"R",0,"R",19762,"R",41383,"R",532,"R",61677,"R",0,"R",16028,"R",16028,"R",287559,287559
235097,1 ,2,"R",528568,"R",541780,"R",230,"R",105465,"R",84276,"R",17545,"R",118463,"R",651578,"R",744749,"R",1396327,"R",23300,"R",36631,"R",59931,1,"R",5562,"R",2888,1,"R",26.21,"R",11.32,"R",1,"R",11.34,"R",2.55,"R",1,"R",2035583,1,"R",704038,"R",78415,"R",912627,"R",10102,"R",1001144,"R",0,"R",230264,"R",230264,"R",3971029,3266991
235103,1 ,2,"R",33070,"R",85687,"R",141,"R",1559,"R",29841,"R",52,"R",52133,"R",34681,"R",167802,"R",202483,"R",2066,"R",58238,"R",60304,1,"R",75,"R",18,1,"R",10.96,"R",4.55,"R",0,"R",4.41,"R",2,"R",0,"R",649238,1,"R",210217,"R",22031,"R",123198,"R",0,"R",145229,"R",0,"R",45680,"R",45680,"R",1050364,840147
235149,1 ,2,"R",63470,"R",400000,"R",100,"R",6170,"R",150000,"R",43,"Z",0,"R",69683,"R",550100,"R",619783,"R",3300,"R",185037,"R",188337,1,"R",158,"R",13,1,"R",13,"R",6,"R",5,"R",0,"R",2,"R",0,"R",835056,1,"R",311469,"R",66500,"R",110000,"R",0,"R",176500,"R",0,"R",0,"R",0,"R",1323025,1011556
235167,1 ,2,"R",299523,"R",373232,"R",127,"R",22109,"R",115474,"R",6083,"R",92192,"R",327715,"R",581025,"R",908740,"R",7772,"R",140748,"R",148520,1,"R",4682,"R",4043,1,"R",21.13,"R",5,"R",2,"R",11,"R",3.13,"R",0,"R",1121980,1,"R",330366,"R",94478,"R",252800,"R",22259,"R",369537,"R",5519,"R",143888,"R",149407,"R",1971290,1640924
235237,1 ,2,"R",84799,"R",139925,"R",98,"R",3371,"R",42362,"R",215,"R",20,"R",88385,"R",182405,"R",270790,"R",3789,"R",37779,"R",41568,1,"R",149,"R",50,1,"R",24.65,"R",12.7,"R",1,"R",9.2,"R",1.75,"R",1,"R",1155553,1,"R",392870,"R",46619,"R",185646,"R",0,"R",232265,"R",1232,"R",106225,"R",107457,"R",1888145,1495275
235316,1 ,2,"R",228161,"R",593437,"R",287,"R",17154,"R",122174,"R",6237,"R",158245,"R",251552,"R",874143,"R",1125695,"R",14565,"R",20855,"R",35420,1,"R",1419,"R",7074,1,"R",34,"R",9,"R",6,"R",11,"R",8,"R",0,"R",895236,2,"Z",0,"R",58015,"R",1477305,"R",125110,"R",1660430,"R",586,"R",352918,"R",353504,"R",2909170,2909170
235334,1 ,2,"R",36137,"R",255803,"R",46,"R",1549,"R",120300,"R",67,"R",60456,"R",37753,"R",436605,"R",474358,"R",471,"R",52492,"R",52963,1,"R",36,"R",9,1,"R",5.35,"R",1,"R",3,"R",1,"R",0.35,"R",0,"R",260195,1,"R",99489,"R",17956,"R",100532,"R",2418,"R",120906,"R",0,"R",18456,"R",18456,"R",499046,399557
235343,1 ,2,"R",38100,"R",449221,"R",119,"R",3981,"R",57450,"R",436,"R",134270,"R",42517,"R",641060,"R",683577,"R",1161,"R",172649,"R",173810,1,"R",143,"R",87,1,"R",16.46,"R",7.73,"R",2,"R",3.71,"R",3.02,"R",0,"R",1148321,1,"R",349688,"R",96457,"R",184733,"R",0,"R",281190,"R",0,"R",86240,"R",86240,"R",1865439,1515751
235422,1 ,2,"R",28316,"R",303040,"R",179,"R",516,"R",27333,"R",313,"R",176729,"R",29145,"R",507281,"R",536426,"R",1850,"R",3229,"R",5079,1,"R",138,"R",106,1,"R",3.9,"R",2,"R",0,"R",0,"R",1.9,"R",0,"R",119200,1,"R",36817,"R",144,"R",156900,"R",0,"R",157044,"R",0,"R",37212,"R",37212,"R",350273,313456
235431,1 ,2,"R",48011,"R",452737,"Z",0,"R",1358,"R",49893,"R",348,"R",126364,"R",49717,"R",628994,"R",678711,"R",930,"R",19495,"R",20425,1,"R",0,"R",4,1,"R",16.3,"R",9.5,"R",0,"R",6.8,"R",0,"R",0,"R",597838,2,"Z",0,"R",13410,"R",118917,"R",132328,"R",264655,"R",0,"R",0,"R",0,"R",862493,862493
235547,1 ,2,"R",16616,"R",1725,"R",50,"R",2825,"Z",0,"R",254,"R",34213,"R",19695,"R",35988,"R",55683,"R",1707,"R",54226,"R",55933,1,"R",117,"R",1003,1,"R",6.1,"R",3.1,"R",1,"R",0,"R",2,"R",1,"R",284392,1,"R",44059,"R",29435,"R",227776,"R",2779,"R",259990,"R",0,"R",21885,"R",21885,"R",610326,566267
235671,1 ,2,"R",8234,"R",168,"R",57,"R",3147,"R",0,"R",8,"R",0,"R",11389,"R",225,"R",11614,"R",1107,"R",10855,"R",11962,1,"R",0,"R",8,1,"R",3.25,"R",1,"R",2,"R",0,"R",0.25,"R",2,"R",215591,1,"R",73391,"R",1873,"R",48007,"R",0,"R",49880,"R",0,"R",12308,"R",12308,"R",351170,277779
235699,1 ,2,"R",12930,"R",269302,"R",53,"R",4083,"R",1049,"R",50,"R",18572,"R",17063,"R",288976,"R",306039,"R",1135,"R",3912,"R",5047,1,"R",57,"R",32,1,"R",7.3,"R",2.3,"R",2,"R",0,"R",3,"R",3,"R",275574,1,"R",99064,"R",10310,"R",66492,"R",796,"R",77598,"R",0,"R",22281,"R",22281,"R",474517,375453
235750,1 ,2,"R",11325,"R",268357,"R",35,"R",268,"R",40532,"R",49,"R",17998,"R",11642,"R",326922,"R",338564,"R",1996,"R",31035,"R",33031,2,"A",,"A",,1,"R",4.03,"R",1.9,"R",1.68,"R",0,"R",0.45,"R",0,"R",163022,1,"R",49360,"R",8910,"R",60019,"R",1409,"R",70338,"R",0,"R",1600,"R",1600,"R",284320,234960
236072,1 ,2,"R",28459,"R",184688,"R",66,"R",2018,"R",167672,"R",124,"R",78102,"R",30601,"R",430528,"R",461129,"R",209,"R",224676,"R",224885,1,"R",0,"R",0,1,"R",11.5,"R",5,"R",1,"R",5.5,"R",0,"R",0,"R",672769,1,"R",258175,"R",15700,"R",43000,"R",3000,"R",61700,"R",0,"R",1500,"R",1500,"R",994144,735969
236133,1 ,2,"R",55175,"R",246129,"R",78,"R",1270,"R",79440,"R",0,"R",39855,"R",56445,"R",365502,"R",421947,"R",3454,"R",14217,"R",17671,1,"R",397,"R",1956,1,"R",6,"R",2,"R",2.5,"R",0,"R",1.5,"R",1,"R",366719,1,"R",105116,"R",49363,"R",144797,"R",0,"R",194160,"R",0,"R",22383,"R",22383,"R",688378,583262
236188,1 ,2,"R",58206,"R",72717,"R",57,"R",2266,"R",47582,"R",1121,"R",71804,"R",61593,"R",192160,"R",253753,"R",843,"R",31708,"R",32551,1,"R",247,"R",186,1,"R",49,"R",4,"R",1,"R",6,"R",38,"R",2,"R",627812,1,"R",222517,"R",59262,"R",146729,"R",10616,"R",216607,"R",118,"R",11977,"R",12095,"R",1079031,856514
236212,2 ,2,"R",759,"R",0,"R",85,"R",1,"R",0,"R",42,"R",42,"R",802,"R",127,"R",929,"R",82,"R",130,"R",212,2,"A",,"A",,1,"R",3,"R",0,"R",3,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
236230,1 ,2,"R",223493,"R",126413,"R",126,"R",8128,"R",85949,"R",2587,"R",128473,"R",234208,"R",340961,"R",575169,"R",5034,"R",770804,"R",775838,1,"R",3150,"R",2207,1,"R",14.53,"R",5.6,"R",0,"R",6.75,"R",2.18,"R",0,"R",613349,1,"R",183586,"R",16458,"R",573112,"R",45162,"R",634732,"R",0,"R",78825,"R",78825,"R",1510492,1326906
236258,1 ,2,"R",33196,"R",304746,"R",28,"R",4253,"R",0,"R",60,"R",0,"R",37509,"R",304774,"R",342283,"R",550,"R",11503,"R",12053,1,"R",0,"R",60,1,"R",5,"R",1,"R",2,"R",1,"R",1,"R",0,"R",193505,1,"R",63617,"R",4721,"R",43156,"R",0,"R",47877,"R",0,"R",9770,"R",9770,"R",314769,251152
236328,1 ,2,"R",373630,"R",572946,"R",331,"R",16306,"R",93186,"R",3661,"R",127432,"R",393597,"R",793895,"R",1187492,"R",10326,"R",230761,"R",241087,1,"R",3967,"R",6365,1,"R",82.3,"R",10,"R",0,"R",6.3,"R",66,"R",0,"R",1026207,1,"R",381749,"R",165651,"R",1152000,"R",0,"R",1317651,"R",100,"R",240650,"R",240750,"R",2966357,2584608
236382,1 ,2,"R",25559,"R",79314,"R",24,"R",2395,"R",13051,"R",0,"R",53693,"R",27954,"R",146082,"R",174036,"R",1409,"R",6695,"R",8104,1,"R",72,"R",4,1,"R",6.5,"R",2,"R",4.5,"R",0,"R",0,"R",0,"R",417374,1,"R",138612,"R",11523,"R",46993,"R",25695,"R",84211,"R",0,"R",1475,"R",1475,"R",641672,503060
236452,1 ,2,"R",93625,"R",276824,"R",91,"R",1834,"R",94974,"R",6,"R",99956,"R",95465,"R",471845,"R",567310,"R",1843,"R",106276,"R",108119,1,"R",1490,"R",2678,1,"R",10.15,"R",4,"R",3,"R",0,"R",3.15,"R",0,"R",399629,1,"R",83001,"R",16668,"R",226721,"R",983,"R",244372,"R",0,"R",101385,"R",101385,"R",828387,745386
236504,1 ,2,"R",32658,"R",132580,"R",96,"R",4419,"R",55988,"R",107,"R",22737,"R",37184,"R",211401,"R",248585,"R",157,"R",16831,"R",16988,1,"R",21,"R",10,1,"R",7.9,"R",2.4,"R",1.5,"R",1,"R",3,"R",0,"R",386721,1,"R",126983,"R",7551,"R",9527,"R",13147,"R",30225,"R",0,"R",2736,"R",2736,"R",546665,419682
236513,1 ,2,"R",43523,"R",420453,"R",113,"R",2292,"R",171843,"R",331,"R",40977,"R",46146,"R",633386,"R",679532,"R",2331,"R",128963,"R",131294,1,"R",3,"R",0,1,"R",13.5,"R",6.5,"R",1,"R",6,"R",0,"R",2,"R",857467,1,"R",268450,"R",74501,"R",115887,"R",0,"R",190388,"R",0,"R",8093,"R",8093,"R",1324398,1055948
236577,1 ,2,"R",235843,"R",349696,"R",208,"R",6745,"R",87839,"R",3155,"R",134235,"R",245743,"R",571978,"R",817721,"R",12906,"R",134894,"R",147800,1,"R",983,"R",1538,1,"R",26.6,"R",7.6,"R",4,"R",7,"R",8,"R",0,"R",1168831,1,"R",484109,"R",87270,"R",467115,"R",227,"R",554612,"R",0,"R",119578,"R",119578,"R",2327130,1843021
236595,1 ,2,"R",275050,"R",618202,"R",389,"R",108160,"R",89584,"R",10713,"R",105099,"R",393923,"R",813274,"R",1207197,"R",8098,"R",470644,"R",478742,1,"R",2450,"R",3856,1,"R",47.01,"R",16.53,"R",2.33,"R",19,"R",9.15,"R",1,"R",2833301,2,"Z",0,"R",262245,"R",2450977,"R",55875,"R",2769097,"R",9038,"R",782674,"R",791712,"R",6394110,6394110
236610,1 ,2,"R",33143,"R",442365,"R",110,"R",2707,"R",80908,"R",196,"R",111055,"R",36046,"R",634438,"R",670484,"R",1138,"R",86640,"R",87778,1,"R",13,"R",48,1,"R",10.24,"R",3.24,"R",1,"R",6,"R",0,"R",0,"R",527090,1,"R",192639,"R",22295,"R",77236,"R",29073,"R",128604,"R",0,"R",7606,"R",7606,"R",855939,663300
