UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
237066,"R",295,"R",17295249,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",827405,"R",61,"R",6004485,"R",29,"R",1542305,"R",24,"R",1466977,"R",61,"R",2977031,"R",5,"R",260908,"R",43,"R",1655485,"Z",0,"Z",0,"R",47,"R",1960009,"R",10,"R",554884,"R",1,"R",45760
237109,"R",216,"R",12175411,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",947417,"R",40,"R",3568206,"R",11,"R",556987,"R",2,"R",149099,"R",1,"R",61632,"R",1,"R",58400,"R",10,"R",540314,"R",2,"R",89916,"R",99,"R",4888797,"R",31,"R",1314643,"Z",0,"Z",0
237118,"R",107,"R",3949194,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",352946,"R",17,"R",948396,"R",5,"R",264971,"R",4,"R",218716,"R",19,"R",748288,"R",5,"R",188000,"R",28,"R",698073,"Z",0,"Z",0,"R",21,"R",529804,"Z",0,"Z",0,"Z",0,"Z",0
237136,"R",29,"R",1000226,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",33660,"R",14,"R",590688,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",69706,"Z",0,"Z",0,"R",2,"R",57100,"Z",0,"Z",0,"R",7,"R",154938,"R",3,"R",94134,"Z",0,"Z",0
237181,"R",98,"R",4350237,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",869183,"R",7,"R",871950,"R",5,"R",251146,"R",3,"R",143500,"R",24,"R",1007940,"R",2,"R",80000,"R",18,"R",461506,"R",2,"R",130000,"R",8,"R",283508,"R",9,"R",231504,"R",1,"R",20000
237215,"R",106,"R",5730752,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",148302,"R",40,"R",3097370,"R",4,"R",216617,"R",6,"R",269000,"R",25,"R",1013018,"Z",0,"Z",0,"R",7,"R",207062,"Z",0,"Z",0,"R",17,"R",575234,"R",4,"R",204149,"Z",0,"Z",0
237312,"R",198,"R",9335583,"Z",0,"Z",0,"Z",0,"Z",0,"R",42,"R",1760664,"R",29,"R",2977591,"R",6,"R",303310,"R",10,"R",493609,"R",36,"R",1488990,"Z",0,"Z",0,"R",52,"R",1523294,"R",2,"R",68938,"R",21,"R",719187,"Z",0,"Z",0,"Z",0,"Z",0
237330,"R",151,"R",7956257,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",178864,"R",33,"R",2524414,"R",4,"R",296896,"R",11,"R",749356,"R",23,"R",1061128,"R",8,"R",402754,"R",15,"R",587860,"Z",0,"Z",0,"R",42,"R",1719492,"R",10,"R",399105,"R",1,"R",36388
237358,"R",111,"R",5155348,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",985575,"R",14,"R",1302200,"R",12,"R",532000,"R",4,"R",172000,"R",24,"R",1030636,"R",2,"R",100000,"R",19,"R",609270,"Z",0,"Z",0,"R",11,"R",383667,"R",1,"R",40000,"Z",0,"Z",0
237367,"R",247,"R",12585811,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",266379,"R",70,"R",4825653,"R",9,"R",582327,"R",28,"R",1571555,"R",45,"R",2004686,"R",1,"R",104850,"R",19,"R",768538,"Z",0,"Z",0,"R",50,"R",1896293,"R",15,"R",565530,"Z",0,"Z",0
237385,"R",146,"R",6303409,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",504300,"R",30,"R",2286945,"R",8,"R",346362,"R",7,"R",314300,"R",31,"R",1232665,"R",3,"R",120636,"R",21,"R",515656,"Z",0,"Z",0,"R",18,"R",593298,"R",11,"R",323045,"R",2,"R",66202
237437,"R",8,"R",555329,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",55000,"R",1,"R",130000,"R",1,"R",94952,"R",1,"R",79765,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",195612,"Z",0,"Z",0,"Z",0,"Z",0
237525,"R",836,"R",45639992,"Z",0,"Z",0,"Z",0,"Z",0,"R",87,"R",4426253,"R",117,"R",12016409,"R",89,"R",4233360,"R",87,"R",4630927,"R",176,"R",10745704,"Z",0,"Z",0,"R",109,"R",3288304,"Z",0,"Z",0,"R",106,"R",3604408,"R",65,"R",2694627,"Z",0,"Z",0
237598,"R",4,"R",85624,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",35824,"R",1,"R",25800,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",24000,"Z",0,"Z",0,"Z",0,"Z",0
237686,"R",145,"R",6659478,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",239289,"R",25,"R",2279555,"R",16,"R",464145,"R",10,"R",520461,"R",22,"R",899249,"Z",0,"Z",0,"R",22,"R",617793,"Z",0,"Z",0,"R",32,"R",1139900,"R",11,"R",462094,"R",1,"R",36992
237701,"R",96,"R",4408406,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",206231,"R",20,"R",1411267,"R",2,"R",126530,"R",3,"R",169352,"R",16,"R",728210,"R",1,"R",58680,"R",26,"R",844514,"Z",0,"Z",0,"R",14,"R",516013,"R",9,"R",347609,"Z",0,"Z",0
237783,"R",118,"R",5181290,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",567338,"R",16,"R",1949224,"R",7,"R",384694,"R",2,"R",60324,"R",29,"R",919616,"Z",0,"Z",0,"R",7,"R",159183,"R",15,"R",614236,"R",10,"R",313408,"R",10,"R",213267,"Z",0,"Z",0
237792,"R",229,"R",11880672,"Z",0,"Z",0,"R",1,"R",44000,"R",19,"R",850020,"R",48,"R",4301936,"R",23,"R",1147665,"R",14,"R",711765,"R",36,"R",1633033,"R",1,"R",37568,"R",30,"R",1093945,"Z",0,"Z",0,"R",48,"R",1684836,"R",9,"R",375904,"Z",0,"Z",0
237817,"R",99,"R",5169886,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",148302,"R",27,"R",2073743,"R",8,"R",458138,"R",9,"R",481138,"R",15,"R",632967,"Z",0,"Z",0,"R",5,"R",138722,"Z",0,"Z",0,"R",25,"R",980841,"R",7,"R",256035,"Z",0,"Z",0
237899,"R",124,"R",6675705,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",143189,"R",36,"R",2865421,"R",11,"R",580301,"R",3,"R",165403,"R",26,"R",1197574,"R",2,"R",105000,"R",5,"R",184925,"Z",0,"Z",0,"R",28,"R",1074757,"R",9,"R",314953,"R",1,"R",44182
237932,"R",164,"R",7735624,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",677821,"R",28,"R",2261871,"R",7,"R",391974,"R",6,"R",304859,"R",30,"R",1415797,"R",7,"R",334595,"R",5,"R",206661,"R",1,"R",33000,"R",29,"R",1073005,"R",34,"R",1036041,"Z",0,"Z",0
237950,"R",124,"R",6164444,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",171218,"R",27,"R",2305352,"R",4,"R",263044,"R",5,"R",276178,"R",26,"R",1058182,"R",2,"R",83322,"R",24,"R",779325,"Z",0,"Z",0,"R",24,"R",897413,"R",10,"R",330410,"Z",0,"Z",0
237969,"R",154,"R",6327567,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",246765,"R",31,"R",2098527,"R",6,"R",266766,"R",7,"R",335058,"R",39,"R",1352206,"R",4,"R",154195,"R",33,"R",955168,"R",1,"R",23660,"R",13,"R",378779,"R",12,"R",449009,"R",2,"R",67434
237987,"R",14,"R",811620,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",309000,"R",6,"R",266120,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",194000,"R",1,"R",42500,"Z",0,"Z",0,"Z",0,"Z",0
237996,"R",40,"R",2209980,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",36400,"R",10,"R",816000,"R",11,"R",545880,"R",3,"R",171000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",528500,"R",3,"R",112200,"Z",0,"Z",0,"Z",0,"Z",0
238014,"R",65,"R",3452259,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",169270,"R",18,"R",1457112,"R",4,"R",257446,"R",6,"R",240554,"R",6,"R",239678,"Z",0,"Z",0,"R",7,"R",192283,"Z",0,"Z",0,"R",17,"R",792074,"R",3,"R",103842,"Z",0,"Z",0
238032,"R",2887,"R",185754486,"R",39,"R",2343126,"R",128,"R",8739265,"R",87,"R",5483490,"R",656,"R",61574205,"R",252,"R",16946279,"R",338,"R",23808805,"R",392,"R",28345344,"R",35,"R",1924705,"R",324,"R",10533441,"R",3,"R",110579,"R",429,"R",17971804,"R",176,"R",6800052,"R",28,"R",1173391
238078,"R",60,"R",3048954,"Z",0,"Z",0,"R",1,"R",35568,"R",11,"R",452972,"R",5,"R",492466,"R",5,"R",240968,"R",3,"R",154778,"R",21,"R",1077102,"R",1,"R",37500,"R",5,"R",145600,"R",1,"R",55000,"R",7,"R",357000,"Z",0,"Z",0,"Z",0,"Z",0
238193,"R",203,"R",11111675,"Z",0,"Z",0,"R",34,"R",1327269,"R",32,"R",1254969,"R",71,"R",5237724,"R",7,"R",340468,"R",5,"R",297467,"R",22,"R",1008793,"Z",0,"Z",0,"R",9,"R",394881,"Z",0,"Z",0,"R",19,"R",1014088,"R",3,"R",199866,"R",1,"R",36150
238263,"R",687,"R",53699376,"Z",0,"Z",0,"Z",0,"Z",0,"R",100,"R",8231488,"R",118,"R",13494147,"R",63,"R",5360777,"R",63,"R",5543374,"R",101,"R",7836923,"Z",0,"Z",0,"R",80,"R",4088343,"Z",0,"Z",0,"R",162,"R",9144324,"Z",0,"Z",0,"Z",0,"Z",0
238324,"R",52,"R",3851806,"R",1,"R",98904,"Z",0,"Z",0,"R",13,"R",909522,"R",17,"R",1699235,"R",1,"R",68016,"R",5,"R",330762,"R",4,"R",210454,"Z",0,"Z",0,"R",1,"R",65707,"Z",0,"Z",0,"R",9,"R",412048,"R",1,"R",57158,"Z",0,"Z",0
238333,"R",185,"R",10567753,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",309141,"R",51,"R",4841523,"R",22,"R",1174496,"R",12,"R",559103,"R",20,"R",934821,"R",1,"R",67940,"R",31,"R",1068243,"Z",0,"Z",0,"R",32,"R",1140763,"R",9,"R",471723,"Z",0,"Z",0
238397,"R",115,"R",8199851,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",60595,"R",35,"R",3595182,"R",21,"R",1376621,"R",9,"R",625484,"R",6,"R",378308,"Z",0,"Z",0,"R",2,"R",154507,"Z",0,"Z",0,"R",34,"R",1657155,"R",6,"R",298772,"R",1,"R",53227
238430,"R",102,"R",6770301,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",1758386,"R",17,"R",2138698,"R",8,"R",533280,"R",5,"R",287000,"R",21,"R",1108003,"Z",0,"Z",0,"R",9,"R",370000,"Z",0,"Z",0,"R",12,"R",574934,"Z",0,"Z",0,"Z",0,"Z",0
238458,"R",272,"R",18456241,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",1199370,"R",54,"R",6405356,"R",25,"R",1743839,"R",16,"R",1038217,"R",55,"R",3364776,"R",5,"R",334800,"R",35,"R",1388798,"Z",0,"Z",0,"R",52,"R",2371276,"R",9,"R",563535,"R",1,"R",46274
238476,"R",237,"R",12282727,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",421730,"R",55,"R",3103589,"R",28,"R",1815921,"R",18,"R",1092970,"R",55,"R",3103589,"R",6,"R",291800,"R",31,"R",982139,"Z",0,"Z",0,"R",31,"R",1239756,"R",6,"R",231233,"Z",0,"Z",0
238616,"R",319,"R",17201020,"Z",0,"Z",0,"Z",0,"Z",0,"R",61,"R",2772512,"R",104,"R",7081324,"R",4,"R",211500,"R",14,"R",945600,"R",37,"R",1854300,"R",9,"R",409600,"R",27,"R",1246960,"Z",0,"Z",0,"R",63,"R",2679224,"Z",0,"Z",0,"Z",0,"Z",0
238661,"R",188,"R",11115435,"Z",0,"Z",0,"Z",0,"Z",0,"R",32,"R",1679583,"R",31,"R",3378843,"R",20,"R",1160789,"R",14,"R",851317,"R",41,"R",1977911,"R",4,"R",223805,"R",33,"R",1304118,"Z",0,"Z",0,"R",13,"R",539069,"Z",0,"Z",0,"Z",0,"Z",0
238722,"R",466,"R",35397661,"Z",0,"Z",0,"Z",0,"Z",0,"R",79,"R",5060977,"R",135,"R",14819163,"R",30,"R",1660901,"R",71,"R",5624770,"R",9,"R",777240,"Z",0,"Z",0,"R",19,"R",765440,"Z",0,"Z",0,"R",116,"R",6235792,"R",7,"R",453378,"Z",0,"Z",0
238759,"R",377,"R",27191928,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"R",3081082,"R",67,"R",7228527,"R",34,"R",2245405,"R",42,"R",2697457,"R",57,"R",4100654,"R",6,"R",425803,"R",35,"R",1720823,"Z",0,"Z",0,"R",85,"R",4812949,"R",8,"R",488758,"R",6,"R",390470
238980,"R",167,"R",9315087,"Z",0,"Z",0,"Z",0,"Z",0,"R",32,"R",1476168,"R",48,"R",4031726,"R",7,"R",354368,"R",9,"R",490025,"R",26,"R",1277103,"Z",0,"Z",0,"R",36,"R",1295861,"Z",0,"Z",0,"R",9,"R",389836,"Z",0,"Z",0,"Z",0,"Z",0
239008,"R",148,"R",9409583,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",582165,"R",64,"R",5176173,"R",6,"R",425614,"R",16,"R",896541,"R",10,"R",486209,"R",1,"R",59602,"R",4,"R",245086,"Z",0,"Z",0,"R",35,"R",1538193,"Z",0,"Z",0,"Z",0,"Z",0
239017,"R",290,"R",17354771,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"R",2066085,"R",48,"R",5066293,"R",25,"R",1414892,"R",24,"R",1583036,"R",52,"R",2869192,"Z",0,"Z",0,"R",42,"R",1487854,"Z",0,"Z",0,"R",48,"R",2075605,"R",13,"R",747926,"R",1,"R",43888
239071,"R",83,"R",2837618,"R",1,"R",40163,"Z",0,"Z",0,"R",14,"R",389818,"R",21,"R",962422,"R",5,"R",158720,"R",5,"R",188375,"R",4,"R",175601,"Z",0,"Z",0,"R",11,"R",241101,"R",2,"R",52993,"R",13,"R",389193,"R",6,"R",204760,"R",1,"R",34472
239080,"R",151,"R",7572413,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",77905,"R",40,"R",2998285,"R",7,"R",456534,"R",6,"R",311960,"R",43,"R",1837126,"Z",0,"Z",0,"R",29,"R",910703,"Z",0,"Z",0,"R",17,"R",691648,"R",7,"R",288252,"Z",0,"Z",0
239105,"R",1375,"R",100341305,"R",35,"R",2350156,"R",8,"R",522545,"R",59,"R",3715020,"R",76,"R",15138339,"R",199,"R",17211600,"R",151,"R",10515165,"R",261,"R",22905479,"R",30,"R",2584564,"R",262,"R",11920081,"R",1,"R",100000,"R",244,"R",11077854,"R",45,"R",2145570,"R",4,"R",154932
239220,"R",128,"R",9721176,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",706412,"R",40,"R",4398564,"R",11,"R",696147,"R",12,"R",865933,"R",21,"R",1546932,"Z",0,"Z",0,"R",11,"R",479461,"Z",0,"Z",0,"R",22,"R",1027727,"Z",0,"Z",0,"Z",0,"Z",0
239248,"R",703,"R",51807716,"Z",0,"Z",0,"Z",0,"Z",0,"R",171,"R",12447152,"R",133,"R",14174779,"R",37,"R",2534288,"R",41,"R",3438885,"R",51,"R",3850319,"Z",0,"Z",0,"R",129,"R",7229186,"R",7,"R",357396,"R",113,"R",6153462,"R",12,"R",1069078,"R",9,"R",553171
239309,"R",90,"R",5450859,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",382736,"R",25,"R",2180463,"R",10,"R",640905,"R",3,"R",183737,"R",27,"R",1333759,"Z",0,"Z",0,"R",8,"R",284219,"Z",0,"Z",0,"R",8,"R",362223,"R",2,"R",82817,"Z",0,"Z",0
239318,"R",260,"R",17180980,"Z",0,"Z",0,"Z",0,"Z",0,"R",49,"R",2906407,"R",32,"R",4619335,"R",27,"R",1873062,"R",33,"R",2116776,"R",35,"R",1567053,"R",3,"R",162086,"R",38,"R",1737254,"Z",0,"Z",0,"R",28,"R",1304649,"R",15,"R",894358,"Z",0,"Z",0
239372,"R",253,"R",17094743,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",998111,"R",50,"R",5243284,"R",20,"R",1623571,"R",31,"R",2792226,"R",7,"R",453485,"Z",0,"Z",0,"R",21,"R",806008,"R",2,"R",163681,"R",95,"R",4696793,"R",5,"R",317584,"Z",0,"Z",0
239390,"R",108,"R",6689623,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",1064766,"R",36,"R",3259216,"R",9,"R",460005,"R",11,"R",661695,"R",5,"R",263242,"Z",0,"Z",0,"R",4,"R",122193,"Z",0,"Z",0,"R",14,"R",507398,"R",7,"R",351108,"Z",0,"Z",0
239424,"R",20,"R",1181932,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",332500,"R",2,"R",194000,"R",1,"R",65000,"R",1,"R",64000,"R",4,"R",178700,"Z",0,"Z",0,"R",3,"R",126700,"Z",0,"Z",0,"R",1,"R",49000,"R",3,"R",172032,"Z",0,"Z",0
239442,"R",100,"R",7749011,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",1593281,"R",34,"R",3536723,"R",2,"R",122304,"R",8,"R",592987,"R",9,"R",610917,"Z",0,"Z",0,"R",4,"R",229652,"Z",0,"Z",0,"R",16,"R",896789,"R",3,"R",166358,"Z",0,"Z",0
239460,"R",225,"R",15317002,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"R",1288566,"R",56,"R",5656855,"R",48,"R",3022398,"R",18,"R",1235067,"R",24,"R",1401425,"Z",0,"Z",0,"R",11,"R",625084,"R",2,"R",156500,"R",36,"R",1589413,"R",5,"R",341694,"Z",0,"Z",0
239488,"R",407,"R",30305116,"R",2,"R",165915,"Z",0,"Z",0,"R",32,"R",2136608,"R",73,"R",8484680,"R",59,"R",4253322,"R",44,"R",3519621,"R",54,"R",3611970,"R",2,"R",103565,"R",1,"R",71000,"R",10,"R",691433,"R",113,"R",6184867,"R",16,"R",1015893,"R",1,"R",66242
239512,"R",77,"R",4237309,"R",4,"R",215398,"Z",0,"Z",0,"R",20,"R",780910,"R",16,"R",1642808,"R",5,"R",204010,"R",3,"R",164294,"R",18,"R",764061,"R",4,"R",177010,"R",1,"R",28767,"Z",0,"Z",0,"R",6,"R",260051,"Z",0,"Z",0,"Z",0,"Z",0
239628,"R",113,"R",6225020,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",358245,"R",26,"R",2387508,"R",8,"R",394341,"R",6,"R",329406,"R",27,"R",1325638,"Z",0,"Z",0,"R",30,"R",1048917,"Z",0,"Z",0,"R",9,"R",380965,"Z",0,"Z",0,"Z",0,"Z",0
239716,"R",386,"R",22109130,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",491702,"R",79,"R",7989052,"R",56,"R",3222618,"R",19,"R",1272598,"R",43,"R",2449092,"R",3,"R",159697,"R",92,"R",3144118,"Z",0,"Z",0,"R",73,"R",2775250,"R",12,"R",605003,"Z",0,"Z",0
239910,"R",118,"R",7716301,"R",4,"R",194847,"R",1,"R",73937,"R",6,"R",247208,"R",15,"R",1894312,"R",14,"R",848472,"R",12,"R",821746,"Z",0,"Z",0,"Z",0,"Z",0,"R",39,"R",2322504,"R",7,"R",317868,"R",7,"R",342374,"R",13,"R",653033,"Z",0,"Z",0
240107,"R",215,"R",11172886,"Z",0,"Z",0,"Z",0,"Z",0,"R",23,"R",1087623,"R",44,"R",3698338,"R",15,"R",815211,"R",10,"R",577045,"R",55,"R",2362964,"R",1,"R",52037,"R",26,"R",967986,"R",1,"R",38272,"R",31,"R",1243252,"R",9,"R",330158,"Z",0,"Z",0
240116,"R",279,"R",17850704,"Z",0,"Z",0,"R",3,"R",232540,"R",14,"R",811006,"R",48,"R",4853390,"R",22,"R",1396098,"R",32,"R",2193239,"R",42,"R",2513976,"R",2,"R",200000,"R",19,"R",939271,"R",1,"R",37482,"R",81,"R",3838419,"R",15,"R",835283,"Z",0,"Z",0
240125,"R",266,"R",19377006,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",1620416,"R",58,"R",6581257,"R",21,"R",1675086,"R",15,"R",1148702,"R",39,"R",2615417,"Z",0,"Z",0,"R",12,"R",519907,"R",2,"R",171020,"R",75,"R",3911371,"R",18,"R",1133830,"Z",0,"Z",0
240170,"R",249,"R",16997559,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",1067486,"R",55,"R",5553127,"R",24,"R",1509527,"R",23,"R",1581379,"R",57,"R",3359125,"Z",0,"Z",0,"R",23,"R",1159323,"R",5,"R",336467,"R",43,"R",2263581,"R",2,"R",108867,"R",1,"R",58677
240189,"R",609,"R",35482941,"R",5,"R",335139,"Z",0,"Z",0,"R",31,"R",1607837,"R",92,"R",9194819,"R",58,"R",3368367,"R",37,"R",2548865,"R",119,"R",6304284,"R",6,"R",534929,"R",116,"R",4678132,"Z",0,"Z",0,"R",106,"R",4621237,"R",27,"R",1673506,"R",12,"R",615826
240198,"R",195,"R",11115371,"Z",0,"Z",0,"Z",0,"Z",0,"R",34,"R",1332856,"R",43,"R",3932463,"R",6,"R",378656,"R",10,"R",593041,"R",25,"R",1482422,"R",1,"R",37547,"R",21,"R",1029736,"R",7,"R",312164,"R",48,"R",2016486,"Z",0,"Z",0,"Z",0,"Z",0
240213,"R",5,"R",548825,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",451068,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",97757,"Z",0,"Z",0,"Z",0,"Z",0
240268,"R",650,"R",37199030,"R",4,"R",246937,"Z",0,"Z",0,"R",56,"R",2784186,"R",77,"R",8132896,"R",65,"R",3979136,"R",58,"R",3851797,"R",136,"R",7025208,"R",8,"R",409273,"R",96,"R",3766266,"Z",0,"Z",0,"R",118,"R",5191909,"R",23,"R",1395397,"R",9,"R",416025
240277,"R",451,"R",27321283,"R",5,"R",256432,"Z",0,"Z",0,"R",30,"R",1557746,"R",74,"R",7792307,"R",45,"R",2797803,"R",31,"R",2064818,"R",120,"R",6492254,"Z",0,"Z",0,"R",51,"R",2225678,"Z",0,"Z",0,"R",72,"R",2919233,"R",16,"R",823659,"R",7,"R",391353
240329,"R",595,"R",31752514,"R",17,"R",848463,"Z",0,"Z",0,"R",35,"R",1727259,"R",82,"R",7923265,"R",55,"R",3208882,"R",34,"R",2065665,"R",102,"R",5046703,"R",8,"R",436828,"R",137,"R",4935958,"Z",0,"Z",0,"R",96,"R",3857928,"R",23,"R",1372276,"R",6,"R",329287
240338,"R",95,"R",5757036,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",814591,"R",30,"R",2600566,"R",10,"R",584330,"R",4,"R",244697,"R",23,"R",1134718,"R",1,"R",44265,"R",2,"R",76028,"Z",0,"Z",0,"R",6,"R",257841,"Z",0,"Z",0,"Z",0,"Z",0
240365,"R",715,"R",40412048,"R",9,"R",459486,"Z",0,"Z",0,"R",53,"R",2413241,"R",106,"R",10733833,"R",66,"R",3946085,"R",43,"R",2633863,"R",156,"R",7853229,"R",7,"R",407955,"R",100,"R",3776282,"Z",0,"Z",0,"R",136,"R",5854958,"R",31,"R",1948316,"R",8,"R",384800
240374,"R",259,"R",16335529,"R",3,"R",152867,"Z",0,"Z",0,"R",19,"R",1075163,"R",51,"R",5195482,"R",25,"R",1450133,"R",15,"R",928481,"R",68,"R",3538571,"R",3,"R",144505,"R",9,"R",619863,"Z",0,"Z",0,"R",43,"R",1920057,"R",14,"R",755238,"R",9,"R",555169
240392,"R",312,"R",22769959,"Z",0,"Z",0,"Z",0,"Z",0,"R",239,"R",14229509,"R",28,"R",5188713,"R",24,"R",1700632,"R",14,"R",1192119,"R",3,"R",197389,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",103946,"R",3,"R",157651,"Z",0,"Z",0,"Z",0,"Z",0
240417,"R",549,"R",31168282,"R",8,"R",468911,"Z",0,"Z",0,"R",34,"R",1667245,"R",73,"R",7559483,"R",56,"R",3638702,"R",37,"R",2365253,"R",110,"R",5070796,"R",3,"R",152306,"R",94,"R",4011854,"Z",0,"Z",0,"R",94,"R",3959178,"R",30,"R",1709985,"R",10,"R",564569
240426,"R",221,"R",12793854,"R",13,"R",673507,"Z",0,"Z",0,"R",15,"R",801182,"R",46,"R",4086738,"R",20,"R",1041669,"R",12,"R",758339,"R",60,"R",2907492,"Z",0,"Z",0,"R",5,"R",231921,"Z",0,"Z",0,"R",31,"R",1224490,"R",12,"R",687086,"R",7,"R",381430
240435,"R",476,"R",41016586,"R",1,"R",143531,"Z",0,"Z",0,"R",26,"R",1832709,"R",79,"R",11681719,"R",123,"R",10246394,"R",143,"R",10644491,"R",70,"R",4559794,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",32,"R",1828658,"R",2,"R",79290,"Z",0,"Z",0
240444,"R",10383,"R",801537414,"R",842,"R",110644971,"R",55,"R",4595416,"R",516,"R",33989427,"R",891,"R",118549953,"R",1369,"R",105240704,"R",1973,"R",150425045,"R",1526,"R",105223286,"R",547,"R",32899181,"R",1189,"R",54284395,"R",14,"R",621358,"R",842,"R",42480780,"R",501,"R",35929947,"R",118,"R",6652951
240453,"R",1712,"R",113331836,"R",137,"R",8286871,"Z",0,"Z",0,"R",121,"R",6675612,"R",202,"R",24610754,"R",219,"R",15736141,"R",167,"R",11777227,"R",321,"R",18464443,"R",15,"R",1185505,"R",184,"R",8860436,"R",3,"R",154229,"R",259,"R",12028874,"R",58,"R",4100411,"R",26,"R",1451333
240462,"R",517,"R",28903974,"R",9,"R",553153,"Z",0,"Z",0,"R",24,"R",1191484,"R",79,"R",7773378,"R",48,"R",2834352,"R",51,"R",3314993,"R",105,"R",4934464,"R",6,"R",261330,"R",84,"R",3274365,"R",2,"R",52483,"R",83,"R",3379046,"R",16,"R",831275,"R",10,"R",503651
240471,"R",350,"R",20589796,"R",6,"R",371064,"Z",0,"Z",0,"R",26,"R",1304054,"R",59,"R",5639287,"R",36,"R",2197354,"R",30,"R",1914861,"R",61,"R",3212521,"R",1,"R",64260,"R",48,"R",1927382,"Z",0,"Z",0,"R",53,"R",2213435,"R",24,"R",1423781,"R",6,"R",321797
240480,"R",641,"R",35718220,"R",12,"R",613161,"Z",0,"Z",0,"R",39,"R",2066406,"R",82,"R",8352857,"R",45,"R",2577910,"R",53,"R",3443084,"R",113,"R",5822267,"R",17,"R",1031914,"R",126,"R",4664835,"R",2,"R",95493,"R",100,"R",4154839,"R",38,"R",2213509,"R",14,"R",681945
