UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3C12,F3C12,XF3C121,F3C121,XF3C122,F3C122,XF3C13,F3C13,XF3C131,F3C131,XF3C132,F3C132,XF3C14,F3C14,XF3C141,F3C141,XF3C142,F3C142,XF3C15,F3C15,XF3C151,F3C151,XF3C152,F3C152,XF3C16,F3C16,XF3C161,F3C161,XF3C162,F3C162,XF3C17,F3C17,XF3C171,F3C171,XF3C172,F3C172,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03,XF3G01,F3G01,XF3G02,F3G02,XF3G03,F3G03,XF3G04,F3G04,XF3G05,F3G05,XF3G06,F3G06,XF3G07,F3G07   
488572,"R",45765925,"R",0,"R",4161207,"R",0,"R",29350835,"R",0,"R",16415090,"R",45765925,"R",0,"R",309740,"R",6748108,"R",122341,"R",404367,"R",7584556,"R",3423349,"R",4161207,"R",15271648,"R",29280030,"R",0,"R",-14008382,"R",450000,"R",29973472,"R",0,"R",16415090,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14815382,"R",4957,"R",0,"R",4957,"R",0,"R",0,"R",0,"R",0,"R",0,"R",300,"R",114967,"R",0,"R",0,"R",0,"R",336042,"R",15271648,"R",12824207,"R",9917156,"R",126171,"R",102613,"R",0,"R",0,"R",2848287,"R",1566210,"R",1877612,"R",1502240,"R",11036890,"R",2548165,"R",0,"R",0,"R",0,"R",0,"R",0,"R",566863,"R",0,"R",29280030,"R",15636384,"R",1491317,"R",5273612,"R",978079,"R",569202,"R",5331436,"A",,"A",,-2,"R",-13982402,"R",15271648,"R",16415090,"R",45765925,"R",12253883,"R",0,"R",29280030
488651,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",759568,"R",24748,"R",18993,"R",18993,"R",0,"R",0,"R",803309,"R",11300,"R",0,"R",11300,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11300,"R",11300,"R",0,"R",1112249,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2736,"A",,"A",,"R",0,"R",1114985,"R",489031,"R",429244,"R",43800,"R",32500,"R",0,"R",0,"R",72690,"R",65140,"R",44400,"R",24440,"R",99591,"R",64280,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",749512,"R",615604,"R",0,"R",42600,"R",24500,"R",11281,"R",55527,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
488749,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",330339,"R",3250,"R",500,"R",500,"R",0,"R",0,"R",334089,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1217482,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7500,"A",,"A",,"R",0,"R",1224982,"R",266000,"R",230263,"R",0,"R",0,"R",0,"R",0,"R",15320,"R",9321,"R",18002,"R",11251,"R",40037,"R",35472,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",339359,"R",286307,"R",27000,"R",24000,"R",0,"R",0,"R",2052,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
488776,"R",1867920,"R",0,"R",22208,"R",0,"R",903711,"R",0,"R",964209,"R",1867920,"R",0,"R",0,"R",26417,"R",0,"R",0,"R",26417,"R",4209,"R",22208,"R",3358303,"R",2935699,"R",-5675,"R",416929,"R",-585987,"R",1133267,"R",0,"R",964209,"R",174274,"R",0,"R",0,"R",0,"R",0,"R",0,"R",174274,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3349846,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6991,"R",0,"R",0,"R",0,"R",1466,"R",3358303,"R",854602,"R",0,"R",0,"R",0,"R",0,"R",0,"R",118997,"R",0,"R",4522,"R",0,"R",1957578,"R",1004780,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2935699,"R",1004780,"R",40979,"R",224713,"R",4209,"R",1466,"R",1659552,"R",0,"R",0, 3,"R",416929,"R",3358303,"R",964209,"R",1867920,"R",942001,"R",0,"R",2935699
488837,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",37346,"R",0,"R",2636284,"R",2636284,"R",0,"R",0,"R",2673630,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2636284,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",2636284,"R",1680000,"R",770000,"R",0,"R",0,"R",0,"R",0,"R",111000,"R",5001,"R",95000,"R",95000,"R",284000,"R",176000,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",2170000,"R",1046001,"R",52000,"R",240000,"R",42000,"R",19248,"R",770751,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
488916,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",220580,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",220580,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",510914,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12848,"A",,"A",,"R",0,"R",523762,"R",171764,"R",71764,"Z",0,"Z",0,"Z",0,"Z",0,"R",54935,"R",54935,"R",207062,"R",207062,"R",11600,"R",0,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",445361,"R",333761,"Z",0,"R",78394,"R",16573,"Z",0,"R",16633,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
488952,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",280188,"R",150400,"R",4681,"R",0,"R",4681,"R",3936,"R",439205,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",734455,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",734455,"R",146852,"R",113097,"R",0,"R",0,"R",0,"R",0,"R",16165,"R",16165,"R",79293,"R",79293,"R",282401,"R",31184,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",524711,"R",239739,"R",25747,"R",94279,"R",0,"R",0,"R",164946,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
488961,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",307176,"R",141600,"R",0,"R",0,"R",0,"R",3659,"R",452435,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",843197,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",843197,"R",149918,"R",110174,"R",0,"R",0,"R",0,"R",0,"R",18246,"R",18246,"R",80248,"R",80248,"R",426781,"R",35801,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",675193,"R",244469,"R",60832,"R",99151,"R",0,"R",0,"R",270741,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
488970,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",232571,"R",99700,"R",5500,"R",0,"R",5500,"R",2823,"R",340594,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",742112,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",742112,"R",174914,"R",144682,"R",0,"R",0,"R",0,"R",0,"R",15454,"R",15454,"R",78814,"R",78814,"R",190334,"R",31509,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",459516,"R",270459,"R",75938,"R",59635,"R",0,"R",0,"R",53484,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
488989,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",656141,"R",0,"R",725,"Z",0,"R",725,"R",0,"R",656866,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",2144096,"R",268666,"Z",0,"R",268666,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",91722,"A",,"A",,"R",0,"R",2504484,"R",734899,"R",338476,"Z",0,"Z",0,"Z",0,"Z",0,"R",172804,"R",166926,"R",309070,"R",298556,"R",410768,"R",156490,"A",,"A",,"Z",0,"A",,"A",,"R",490874,"R",1,"R",2118415,"R",960449,"R",33823,"R",101968,"R",144882,"R",1917,"R",875376,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
488998,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",567877,"R",14942,"Z",0,"Z",0,"Z",0,"R",27250,"R",610069,"R",17550,"R",0,"R",17550,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",17550,"R",17550,"R",0,"R",1615416,"R",72479,"Z",0,"R",72479,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",286543,"A",,"A",,"R",0,"R",1974438,"R",744395,"R",390399,"Z",0,"Z",0,"Z",0,"Z",0,"R",60849,"R",56576,"R",125569,"R",116752,"R",349822,"R",200024,"A",,"A",,"Z",0,"A",,"A",,"R",298147,"R",0,"R",1578782,"R",763751,"R",57680,"R",56637,"R",78055,"R",0,"R",622659,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
489122,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",132369,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",132369,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",569192,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",53010,"A",,"A",,"R",0,"R",622202,"R",367069,"R",156850,"Z",0,"Z",0,"Z",0,"Z",0,"R",10560,"R",0,"R",186141,"R",43872,"R",92845,"R",0,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",656615,"R",200722,"R",14127,"R",185705,"R",0,"R",0,"R",256061,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
489131,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",154576,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",154576,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",767043,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",48128,"A",,"A",,"R",0,"R",815171,"R",433429,"R",205970,"Z",0,"Z",0,"Z",0,"Z",0,"R",7463,"Z",0,"R",195508,"R",56829,"R",90231,"Z",0,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",726631,"R",262799,"R",30739,"R",185705,"R",0,"R",0,"R",247388,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
489140,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",237195,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",237195,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",1036429,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",58739,"A",,"A",,"R",0,"R",1095168,"R",438912,"R",185036,"Z",0,"Z",0,"Z",0,"Z",0,"R",7630,"R",0,"R",292727,"R",78950,"R",88950,"R",0,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",828219,"R",263986,"R",37358,"R",185705,"Z",0,"Z",0,"R",341170,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
489159,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",601044,"R",0,"R",29426,"R",29426,"R",0,"R",6500,"R",636970,"R",6500,"R",0,"R",6500,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6500,"R",6500,"R",0,"R",2010174,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",187026,"A",,"A",,"R",6441,"R",2203641,"R",1553176,"R",668908,"R",0,"R",0,"R",0,"R",0,"R",102864,"Z",0,"R",33399,"R",0,"R",332176,"R",172181,"A",,"A",,"R",0,"A",,"A",,"R",3000,"R",0,"R",2024615,"R",841089,"R",28734,"R",85150,"R",42784,"R",0,"R",1026858,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
489238,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",783232,"R",8475,"R",0,"R",0,"R",0,"R",27029,"R",818736,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2304959,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",135631,"A",,"A",,"R",0,"R",2440590,"R",679819,"R",611798,"R",37849,"R",0,"R",0,"R",0,"R",147986,"R",103897,"R",98674,"R",79465,"R",237145,"R",198647,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",1201473,"R",993807,"R",21976,"R",27946,"R",28679,"R",0,"R",129065,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
489247,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",176796,"R",0,"R",0,"R",0,"R",0,"R",0,"R",176796,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",409382,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",36179,"A",,"A",,"R",0,"R",445561,"R",100414,"R",92465,"R",0,"R",0,"R",0,"R",0,"R",47069,"R",38770,"R",60901,"R",60692,"R",37463,"R",37254,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",245847,"R",229181,"R",0,"R",1964,"R",0,"R",0,"R",14702,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
489256,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",482999,"R",360410,"R",1648,"R",0,"R",1648,"R",0,"R",845057,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1250480,"R",360410,"R",0,"R",360410,"R",1648,"R",0,"R",0,"R",0,"R",1648,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",1612538,"R",518322,"R",188740,"R",0,"R",0,"R",0,"R",0,"R",518322,"R",217695,"R",155235,"R",105235,"R",114873,"R",39631,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1306752,"R",551301,"R",0,"R",124708,"R",0,"R",0,"R",630743,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
489283,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3023671,"R",65700,"R",0,"R",0,"R",0,"R",82942,"R",3172313,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5734344,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",3172313,"R",8906657,"R",2675034,"R",1459729,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1124896,"R",717216,"R",3069757,"R",192551,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",0,"R",6869687,"R",2369496,"R",444610,"R",254731,"R",246347,"R",0,"R",3554503,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
489344,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",655703,"R",113933,"R",0,"R",0,"R",0,"R",136985,"R",906621,"R",136985,"R",0,"R",136985,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",136985,"R",136985,"R",0,"R",5751760,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5751760,"R",1252518,"R",1124405,"R",0,"R",0,"R",0,"R",0,"R",2346900,"R",539503,"R",866088,"R",404951,"R",1009168,"R",455962,"R",0,"R",0,"R",0,"R",0,"R",0,"R",89,"R",0,"R",5474763,"R",2524821,"R",189454,"R",792387,"R",540356,"R",0,"R",1427745,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
489353,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1110048,"R",186117,"R",262712,"R",262712,"R",0,"R",176043,"R",1734920,"R",176043,"R",0,"R",176043,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",176043,"R",176043,"R",0,"R",12247243,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12247243,"R",3223850,"R",2717567,"R",0,"R",0,"R",0,"R",0,"R",4982740,"R",1277230,"R",853956,"R",837368,"R",1794420,"R",970881,"R",0,"R",0,"R",0,"R",0,"R",0,"R",189,"R",0,"R",10855155,"R",5803046,"R",499490,"R",1627732,"R",1354147,"R",0,"R",1570740,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
489371,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",908400,"R",39275,"R",26266,"R",26266,"R",0,"R",397929,"R",1371870,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4813236,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",25706,"R",4838942,"R",1295326,"R",919481,"R",0,"R",0,"R",0,"R",0,"R",620285,"R",30255,"R",729092,"R",680252,"R",873467,"R",147736,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",3518170,"R",1777724,"R",130601,"R",465798,"R",51648,"R",0,"R",1092399,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
489812,"R",591780,"Z",0,"R",269727,"Z",0,"R",1440921,"Z",0,"R",-849141,"R",591780,"Z",0,"R",623779,"R",213195,"Z",0,"Z",0,"R",836974,"R",567247,"R",269727,"R",806193,"R",1043937,"R",0,"R",-237744,"R",67860,"R",-679258,"R",1,"R",-849141,"R",141967,"R",400,"Z",0,"Z",0,"Z",0,"R",0,"R",142367,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",669574,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",-5748,"Z",0,"Z",0,"A",,"R",142367,"R",806193,"R",448559,"R",289350,"Z",0,"Z",0,"Z",0,"Z",0,"R",50383,"R",28935,"R",284184,"R",31116,"R",260811,"R",56112,"Z",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"R",1043937,"R",405513,"R",146258,"R",62415,"R",83760,"Z",0,"R",345991,"A",,"A",,-2,"R",-237744,"R",806193,"R",-849141,"R",591780,"R",-1118869,"R",0,"R",1043937
489830,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",423967,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",423967,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",820161,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",46227,"A",,"A",,"R",0,"R",866388,"R",488321,"R",320598,"Z",0,"Z",0,"Z",0,"Z",0,"R",44960,"R",15000,"R",0,"R",0,"R",597118,"R",85000,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1130399,"R",420598,"R",8253,"R",148525,"R",32854,"R",3937,"R",516232,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
