UNITID,EFFYDLEV,XEYDETOT,EFYDETOT,XEYDEEXC,EFYDEEXC,XEYDESOM,EFYDESOM,XEYDENON,EFYDENON
451103, 2,"R",1302,"A",,"A",,"R",1302
451103, 3,"R",1302,"A",,"A",,"R",1302
451103,12,"R",1754,"R",1383,"Z",0,"R",371
451121, 1,"R",158,"A",,"A",,"R",158
451121, 2,"R",158,"A",,"A",,"R",158
451121, 3,"R",158,"A",,"A",,"R",158
451149, 1,"R",1446,"A",,"A",,"R",1446
451149, 2,"R",1446,"A",,"A",,"R",1446
451149, 3,"R",1446,"A",,"A",,"R",1446
451158, 1,"R",1177,"A",,"A",,"R",1177
451158, 2,"R",1177,"A",,"A",,"R",1177
451158, 3,"R",1177,"A",,"A",,"R",1177
451167, 1,"R",238,"A",,"A",,"R",238
451167, 2,"R",238,"A",,"A",,"R",238
451167, 3,"R",238,"A",,"A",,"R",238
451194, 1,"R",51,"A",,"A",,"R",51
451194, 2,"R",51,"A",,"A",,"R",51
451194, 3,"R",51,"A",,"A",,"R",51
451228, 1,"R",397,"R",365,"R",2,"R",30
451228, 2,"R",397,"R",365,"R",2,"R",30
451228, 3,"R",397,"R",365,"R",2,"R",30
451237, 1,"R",249,"A",,"A",,"R",249
451237, 2,"R",249,"A",,"A",,"R",249
451237, 3,"R",249,"A",,"A",,"R",249
451255, 1,"R",112,"A",,"A",,"R",112
451255, 2,"R",112,"A",,"A",,"R",112
451255, 3,"R",112,"A",,"A",,"R",112
451264, 1,"R",161,"A",,"A",,"R",161
451264, 2,"R",161,"A",,"A",,"R",161
451264, 3,"R",161,"A",,"A",,"R",161
451282, 1,"R",214,"A",,"A",,"R",214
451282, 2,"R",214,"A",,"A",,"R",214
451282, 3,"R",214,"A",,"A",,"R",214
451291, 1,"R",21,"R",0,"R",21,"R",0
451291, 2,"R",21,"R",0,"R",21,"R",0
451291, 3,"R",21,"R",0,"R",21,"R",0
451307, 1,"R",84,"A",,"A",,"R",84
451307, 2,"R",84,"A",,"A",,"R",84
451307, 3,"R",84,"A",,"A",,"R",84
451316, 1,"R",98,"A",,"A",,"R",98
451316, 2,"R",98,"A",,"A",,"R",98
451316, 3,"R",98,"A",,"A",,"R",98
451334, 1,"R",430,"A",,"A",,"R",430
451334, 2,"R",430,"A",,"A",,"R",430
451334, 3,"R",430,"A",,"A",,"R",430
451343, 1,"R",143,"A",,"A",,"R",143
451343, 2,"R",143,"A",,"A",,"R",143
451343, 3,"R",143,"A",,"A",,"R",143
